Datum	Zeit	Log.Rho.1	Log.Rho.2	Log.Rho.3	Log.Rho.4	Log.Rho.5	Log.Rho.6	Rho.1	Rho.2	Rho.3	Rho.4	Rho.5	Rho.6	Rho.Phase.1	Rho.Phase.2	Rho.Phase.3	Rho.Phase.4	Rho.Phase.5	Rho.Phase.6	Gamma	GGA..East.or.West.	GGA.Longitude_2	GGA.Longitude_1	GGA..North.or.South.	GGA.Latitude_2	GGA.Latitude_1	GGA.UTC.sec	GGA.Latitude	GGA.Antenna.Altitude.above.below.mean.sea.level..geoid.	GGA.Longitude	VTG.Speed..km.h.	VTG.Bearing	GGA.UTC.min	GGA.UTC.h	GAMMA.C	GAMMA.F	Gamma.OK	PS.OK	GPS.OK	Achse.1.U.FFT.Frq	Achse.1.U.PP	Achse.4.U.FFT.Frq	Achse.4.U.PP	Achse.5.U.FFT.Frq	Achse.5.U.PP	Achse.6.U.FFT.Frq	Achse.6.U.PP	Achse.0.U.FFT.Frq	Achse.0.U.P	Achse.0.U.PP	Achse.2.U.FFT.Frq	Achse.2.U.PP	Achse.0.I.FFT.Frq	Achse.3.U.FFT.Frq	Achse.3.U.PP	Achse.0.I.P	Achse.0.I.PP	Strecke.absolut	V	N	E	H	Kurs	Strecke.gesammt	X
31.01.2024	15:14:31.000	2.818086134	2.650771967	2.545855082	2.398182795	0.901941177	2.382750032	657.788284889	447.478287579	351.44314967	250.139798076	7.978866096	241.407096188	657.082265642	441.800406158	350.071888442	244.072909848	7.021904193	196.43462452	0.996873917	2755.261	18.905899048	13	722209856	20.977899551	52	10	52.349631659	36.672000885	13.315098317	7.460000038	201.399993896	45	13	36344	1130.964599609	0	1	1	190	2601.400172794	190	46.896937305	50	5.862117163	2.5	38.832428386	190	52.242401376	104.133016117	190	471.487669437	190	190	119.230158283	6.278753655	16.290844458	5031.091857671	7.460000038	52.349631659	13.315098317	36.672000885	201.399993896	0.053534421	NA
31.01.2024	15:14:32.000	2.816849883	2.675755222	2.590969513	2.437687345	1.046721892	2.388943105	655.91850433	473.97476683	389.914614528	273.960118248	11.135812029	244.874242049	653.968618472	464.785217641	385.928332906	271.899723033	9.772716009	218.176852237	1.007360464	2755.261	18.905199051	13	722209856	20.976800919	52	11	52.349613349	36.604000092	13.315086651	7.550000191	201.899993896	45	13	37350	1067.52331543	0	1	1	190	3189.787458765	190	65.660480598	50	4.261732355	2.5	50.225856914	190	52.234473958	104.141956815	190	737.205191684	190	190	156.259546057	7.739365562	19.313396175	5031.093940799	7.550000191	52.349613349	13.315086651	36.604000092	201.899993896	0.055617549	NA
31.01.2024	15:14:33.000	2.723412587	2.467953348	2.456196711	2.385630342	1.130006376	2.358716586	528.947522259	293.733410513	285.888516229	243.013467407	13.489826865	228.410774177	528.311293685	272.070743858	285.625793637	241.398666319	13.1367424	175.995411953	0.971927805	2755.261	18.904600143	13	722209856	20.975700378	52	12	52.349595006	36.541000366	13.315076669	7.46999979	200	45	13	38290	1139.60949707	0	1	1	190	2438.664581696	190	66.465143351	50	5.280971842	2.5	53.480270712	190	52.226665749	104.137784489	190	497.207075191	190	190	133.439906445	7.036626758	17.830134501	5031.096061418	7.46999979	52.349595006	13.315076669	36.541000366	200	0.057738168	NA
31.01.2024	15:14:34.000	2.715473811	2.614964688	2.515122082	2.456210763	-0.02289307	2.364242426	519.366353497	412.064013305	327.432724947	285.89776699	0.948652008	231.335575835	518.863755377	410.341569204	327.426660314	275.955720145	0.606854654	193.548512576	0.921758188	2755.261	18.903900146	13	722209856	20.974700928	52	13	52.349578349	36.533000946	13.315065002	7.170000076	199.800003052	45	13	39193	842.770629883	0	1	1	190	3841.653695205	190	77.271466093	50	4.589557921	2.5	49.179795336	190	52.253487841	104.157513628	190	912.785584497	190	190	192.308437366	10.187328469	24.290980356	5031.098060142	7.170000076	52.349578349	13.315065002	36.533000946	199.800003052	0.059736892	NA
31.01.2024	15:14:35.000	2.774582174	2.689386818	2.594514097	2.475884305	0.731920795	2.399324604	595.089344499	489.087786755	393.110004947	299.146761362	5.394122378	250.798308805	593.643432538	484.108337097	393.08478637	296.405990826	3.660771725	210.930970653	0.927966843	2755.261	18.90320015	13	722209856	20.973600388	52	14	52.349560006	36.47600174	13.315053336	7.639999866	201.699996948	45	13	40144	1060.917480469	0	1	1	190	3390.714728279	190	86.122756369	50	4.479289322	190	42.039158466	190	52.20526768	104.119485862	190	857.964209197	190	190	199.62788818	8.00758648	20.066798929	5031.100118263	7.639999866	52.349560006	13.315053336	36.47600174	201.699996948	0.061795013	NA
31.01.2024	15:14:36.000	2.708385135	2.614884652	2.591191999	2.468725642	1.127499358	2.530715249	510.957919502	411.988081332	390.114415548	294.256213218	13.412179536	339.402665639	510.274077203	410.051264586	387.922370091	273.433508616	12.271278215	187.601437174	0.93746846	2755.261	18.902500153	13	722209856	20.972600937	52	15	52.349543349	36.52399826	13.315041669	7.550000191	200.399993896	45	13	41069	1096.832397461	0	1	1	190	3532.260866896	190	103.300816017	50	9.626150705	2.5	83.801155317	190	52.261296049	104.153222093	190	772.059009794	190	190	252.68496589	11.975169896	27.829112281	5031.102228697	7.550000191	52.349543349	13.315041669	36.52399826	200.399993896	0.063905446	NA
31.01.2024	15:14:37.000	2.667383936	2.594639416	2.511027557	2.396029083	0.628243357	2.365436014	464.926109663	393.223455718	324.360197796	248.902399182	4.248575666	231.972239091	462.998699078	389.166155089	324.355847324	246.764562004	3.097276135	180.751509034	0.931049854	2755.261	18.901800156	13	722209856	20.971500397	52	16	52.349525007	36.520000458	13.315030003	7.909999847	199.800003052	45	13	42007	802.868347168	0	1	1	190	3299.68352912	190	84.728007598	50	5.298853236	190	69.904331559	190	52.273336188	104.096836096	190	678.107182867	190	190	228.947414693	13.10825426	30.158163915	5031.104437246	7.909999847	52.349525007	13.315030003	36.520000458	199.800003052	0.066113995	NA
31.01.2024	15:14:38.000	2.639726825	2.606748828	2.514101361	2.357853777	0.660921893	2.350269379	436.241346164	404.341975009	326.664064025	227.957443263	4.580594985	224.01101785	432.990022994	399.30283763	325.399251253	227.330025432	4.169205796	192.059641814	0.938297476	2755.261	18.901199341	13	722209856	20.970399857	52	17	52.349506664	36.520000458	13.315019989	7.269999981	203.699996948	45	13	42945	896.909729004	0	1	1	190	4633.397140109	2.5	101.166969607	50	4.488230019	187.5	54.571035777	190	52.236798539	104.134744652	190	1026.928486045	190	190	280.100123888	16.015769006	35.867097131	5031.106485898	7.269999981	52.349506664	13.315019989	36.520000458	203.699996948	0.068162648	NA
31.01.2024	15:14:39.000	2.611982309	2.563644409	2.491257813	2.374504844	0.643030089	2.297065701	409.243989144	366.137665933	309.925858898	236.86715531	4.395720686	198.182681923	409.237204336	365.642011814	309.746115116	231.890244311	2.692686042	173.633357247	0.940282657	2755.261	18.900600433	13	722209856	20.969400406	52	18	52.349490007	36.508998871	13.315010007	6.869999886	201.199996948	45	13	43888	1020.054443359	0	1	1	190	3471.762148843	190	83.288555341	50	4.699826521	2.5	49.56722555	190	52.272620933	104.102856165	190	803.262043194	190	190	208.202016842	13.819039692	31.529368849	5031.108448988	6.869999886	52.349490007	13.315010007	36.508998871	201.199996948	0.070125738	NA
31.01.2024	15:14:40.000	2.550354214	2.514530387	2.394318696	2.327593797	0.487406468	2.255753829	355.10289587	326.98692492	247.924071806	212.61494935	3.071895713	180.199602736	354.157512868	325.362146127	247.84014353	211.373181269	-0.208433855	165.222730565	0.941923932	2755.261	18.899999619	13	722209856	20.968500137	52	19	52.349475002	36.497001648	13.314999994	6.710000038	202.5	45	13	44829	940.084472656	0	1	1	190	3173.64950023	190	79.965596197	50	4.717707915	190	39.774181829	190	52.244368329	104.148036489	190	721.618576146	190	190	195.553910467	11.648536423	27.019681157	5031.11033733	6.710000038	52.349475002	13.314999994	36.497001648	202.5	0.07201408	NA
31.01.2024	15:14:41.000	2.59090353	2.536453729	2.474241072	2.365563278	0.794067772	2.29714079	389.855378768	343.917067185	298.017022818	232.040225086	6.223974026	198.21695038	389.627906689	342.51098217	297.87620444	229.973183639	6.035905906	176.754583095	0.956188376	2755.261	18.899400711	13	722209856	20.967599869	52	20	52.349459998	36.501998901	13.314990012	5.880000114	202	45	13	45801	1001.78302002	0	1	1	190	2584.591661965	190	60.638788977	50	5.689263683	5	37.440659847	190	52.255395189	104.101723677	190	503.376156293	190	190	154.63531939	9.208620143	22.309125799	5031.1120837	5.880000114	52.349459998	13.314990012	36.501998901	202	0.073760449	NA
31.01.2024	15:14:42.000	2.607084888	2.481023191	2.410528474	2.329202121	0.934721803	2.279014579	404.654978168	302.707506505	257.352548706	213.403786379	8.604423994	190.114209886	403.204583528	296.841113399	257.243662093	211.618263399	7.222988843	168.028623332	0.97463443	2755.261	18.898899078	13	722209856	20.9666996	52	21	52.349444993	36.500999451	13.314981651	5.849999905	201	45	13	46779	992.453979492	0	1	1	190	2970.785079645	190	66.831711938	50	5.036592784	2.5	46.870115213	190	52.246156469	104.132777699	190	626.02762139	190	190	196.602952278	11.323989113	26.450456765	5031.11371314	5.849999905	52.349444993	13.314981651	36.500999451	201	0.07538989	NA
31.01.2024	15:14:43.000	2.608920508	2.493486436	2.46610707	2.357430592	0.799294165	2.293927	406.368942029	311.520360035	292.48733821	227.735425351	6.299327175	196.755553769	406.038465549	308.314477908	292.429677261	225.34640799	5.712063515	169.618863535	0.971774786	2755.261	18.898399353	13	722209856	20.965900421	52	22	52.349431674	36.47600174	13.314973323	5.889999866	201.399993896	45	13	47745	1072.530883789	0	1	1	190	2419.039751234	190	60.522559912	50	4.795193958	2.5	53.128603287	190	52.24347426	104.10369063	190	556.930932816	190	190	168.943415221	9.735823258	23.254157499	5031.115359938	5.889999866	52.349431674	13.314973323	36.47600174	201.399993896	0.077036687	NA
31.01.2024	15:14:44.000	2.658491323	2.588250254	2.496084829	2.385046624	0.818327306	2.323684451	455.503085601	387.48085943	313.389779504	242.687061936	6.581536686	210.709662417	455.354107311	381.673251567	313.001002239	239.741615433	5.799683535	174.25801124	0.932413922	2755.261	18.897899628	13	722209856	20.965099335	52	23	52.349418322	36.452999115	13.314964994	5.75	201.399993896	45	13	48644	971.017272949	0	1	1	190	2013.728142603	190	51.832202186	50	4.500150949	190	36.02504945	190	52.243414655	104.148215303	190	496.596127546	190	190	123.596198773	7.427037205	18.714965505	5031.116982188	5.75	52.349418322	13.314964994	36.452999115	201.399993896	0.078658938	NA
31.01.2024	15:14:45.000	2.698249242	2.586930767	2.474679843	2.383798038	0.531989652	2.284131844	499.170879812	386.3053889	298.318264014	241.990344337	3.404000791	192.367563291	498.271854717	383.946013397	298.052925759	240.804401373	3.246723119	172.110221317	0.911138156	2755.261	18.897499084	13	722209856	20.964500427	52	24	52.34940834	36.443000793	13.314958318	3.799999952	199	45	13	49565	1034.129150391	0	1	1	190	3057.122412748	190	68.727139755	50	4.869699768	2.5	50.61626736	190	52.211526168	104.115075118	190	640.943684634	190	190	161.471972553	9.724796398	23.266078428	5031.118329112	3.799999952	52.34940834	13.314958318	36.443000793	199	0.080005862	NA
31.01.2024	15:14:46.000	2.682588718	2.551842438	2.447998513	2.342230219	0.996965175	2.338876153	481.491602957	356.321836252	280.542403272	219.902526487	9.930364167	218.21075561	481.071653644	354.441619435	280.113635687	212.048479188	9.583355319	147.830425394	0.913865305	2755.261	18.897199631	13	722209856	20.963899612	52	25	52.349398327	36.40599823	13.314953327	3.900000095	201.100006104	45	13	50471	964.465576172	1	1	1	190	3029.048623386	190	141.519316525	50	4.72366838	2.5	38.644673744	190	52.235546841	104.136353978	190	693.067949597	190	190	160.866985373	11.354685507	26.660563151	5031.119368055	3.900000095	52.349398327	13.314953327	36.40599823	201.100006104	0.081044805	NA
31.01.2024	15:14:47.000	2.696071318	2.544849041	2.496008517	2.333606733	0.789130281	2.383532625	496.673875869	350.629975097	313.334717115	215.579139097	6.153614432	241.84250089	496.637325884	348.416398879	313.212180141	212.09677642	5.336570463	178.114957472	0.882104993	2755.261	18.896699905	13	722209856	20.963300705	52	26	52.349388345	36.339000702	13.314944998	4.519999981	206.300003052	45	13	51330	734.975769043	1	1	1	190	2976.700840992	190	68.008903742	50	5.131960221	190	31.822921742	190	52.210512889	104.112750537	190	605.434215393	190	190	165.34031423	10.685623329	25.280417519	5031.120548311	4.519999981	52.349388345	13.314944998	36.339000702	206.300003052	0.082225061	NA
31.01.2024	15:14:48.000	2.695126137	2.548422036	2.464721345	2.394303454	0.842827293	2.31847074	495.594110576	353.526550423	291.555571656	247.915370727	6.963495397	208.195213254	495.498102683	352.472713442	290.82958737	243.860066302	6.572831089	181.145301113	0.879594791	2755.261	18.896499634	13	722209856	20.962799072	52	27	52.349379985	36.365001678	13.314941661	4.039999962	204.300003052	45	13	52229	838.885925293	1	1	1	190	3408.149087915	190	86.46846333	50	4.71174745	190	44.998529255	190	52.221956982	104.129439838	190	758.320138354	190	190	193.923723335	11.941791293	27.731062635	5031.121755656	4.039999962	52.349379985	13.314941661	36.365001678	204.300003052	0.083432406	NA
31.01.2024	15:14:49.000	2.619683784	2.602963841	2.499329185	2.337904379	0.733627706	2.163276936	416.565965034	400.833342831	315.739695088	217.723034445	5.415364648	145.638747726	415.99622008	400.806227346	313.824525474	212.497430823	-3.303963352	133.528908155	0.887689658	2755.261	18.896099091	13	722209856	20.962099075	52	28	52.349368318	36.338001251	13.314934985	4.260000229	198.100006104	45	13	53105	915.714355469	1	1	1	190	3063.261691526	190	77.855591646	50	4.741549775	2.5	46.834352424	190	52.197459471	104.101962096	190	775.873707287	190	190	185.13501794	11.514127941	26.925207789	5031.12289544	4.260000229	52.349368318	13.314934985	36.338001251	198.100006104	0.084572189	NA
31.01.2024	15:14:50.000	2.682359646	2.60174724	2.506270265	2.361269967	0.301249625	2.352677817	481.23770377	399.712049318	320.826523465	229.757642936	2.001011685	225.256751498	479.799927266	397.327444252	320.64621455	229.241449097	-0.996465809	200.943317456	0.868314771	2755.261	18.895799637	13	722209856	20.96159935	52	29	52.349359989	36.292999268	13.314929994	3.950000048	205.600006104	45	13	53963	990.581420898	1	1	1	190	2880.200915349	190	63.437227216	50	4.211068404	190	48.354270956	190	52.22565247	104.123717792	190	678.956549105	190	190	161.83854114	10.044575336	23.884178632	5031.124036715	3.950000048	52.349359989	13.314929994	36.292999268	205.600006104	0.085713465	NA
31.01.2024	15:14:51.000	2.698453333	2.564176971	2.460486067	2.44221392	0.995376062	2.318002681	499.405513903	366.586924822	288.72611465	276.830489325	9.894094682	207.97095276	498.321852446	356.679253547	285.362459754	192.704812693	9.165770722	181.250024172	0.914514316	2755.261	18.895500183	13	722209856	20.961000443	52	30	52.349350007	36.328998566	13.314925003	4.599999905	197.199996948	45	13	54933	811.493347168	0	1	1	190	3432.512487919	190	94.458466438	50	5.236268356	190	123.417384828	190	52.173200379	104.075318818	190	718.340320488	190	190	204.36347749	10.018349291	23.950339791	5031.125219385	4.599999905	52.349350007	13.314925003	36.328998566	197.199996948	0.086896134	NA
31.01.2024	15:14:52.000	2.79509037	2.482223868	2.542039899	2.516807297	1.366265318	2.403105922	623.864638819	303.545548333	348.369318697	328.705746497	23.241562323	252.991495056	623.825622312	267.687908829	337.697506812	320.879333952	22.925355677	238.472196781	0.946512701	2755.261	18.89509964	13	722209856	20.960399628	52	31	52.349339994	36.333999634	13.314918327	3.809999943	195.300003052	45	13	55854	806.328552246	0	1	1	190	2006.456375507	190	54.523352058	50	5.975365995	190	38.924815591	190	52.254560724	104.169792185	190	348.47857645	190	190	114.703185243	5.074739759	14.042855146	5031.126390179	3.809999943	52.349339994	13.314918327	36.333999634	195.300003052	0.088066929	NA
31.01.2024	15:14:53.000	2.683179004	2.563703276	2.506670379	2.39531483	1.022067577	2.496474497	482.146484286	366.187297856	321.122235905	248.493383724	10.521255741	313.671092788	478.655959859	361.201412209	321.110071415	241.901356521	9.326204689	222.968837923	0.923178848	2755.261	18.894800186	13	722209856	20.959899902	52	32	52.349331665	36.319999695	13.314913336	3.720000029	199.600006104	45	13	56779	874.705932617	0	1	1	190	2305.835622897	2.5	55.271390395	50	4.79817419	0	36.084654098	190	52.263143794	104.092842584	190	386.104010707	190	190	121.539838406	4.688203614	13.156534025	5031.127451988	3.720000029	52.349331665	13.314913336	36.319999695	199.600006104	0.089128737	NA
31.01.2024	15:14:54.000	2.698647122	2.759716698	2.498071627	2.40159708	0.933483201	2.51716469	499.628405722	575.064684647	314.826750876	252.114067974	8.579919255	328.976359389	499.595187083	570.653169025	313.080074229	240.171550187	6.567780621	249.387234916	0.925453159	2755.261	18.894399643	13	722209856	20.959299088	52	33	52.349321651	36.278999329	13.314906661	3.730000019	205.100006104	45	13	57706	975.805053711	0	1	1	190	1687.318187196	2.5	59.005621612	50	4.869699768	5	34.129621633	190	52.257421747	104.159063349	190	524.550707611	190	190	145.614155866	4.890561395	13.440252152	5031.128456933	3.730000019	52.349321651	13.314906661	36.278999329	205.100006104	0.090133682	NA
31.01.2024	15:14:55.000	2.678378011	2.602988838	2.567935655	2.568349065	0.937167579	2.604665019	476.845854461	400.856415152	369.773390173	370.125549549	8.653017437	402.406529055	476.472548662	389.808448978	366.461558372	345.007216609	6.720403756	239.148602137	0.886567447	2755.261	18.894100189	13	722209856	20.95870018	52	34	52.34931167	36.277999878	13.31490167	4.119999886	201.699996948	45	13	58552	870.371948242	0	1	1	190	1868.784539031	190	77.137355634	50	4.282593982	190	56.353214762	190	52.24937512	104.112333304	190	563.338432511	190	190	135.868795864	5.679130893	15.098751491	5031.129547794	4.119999886	52.34931167	13.31490167	36.277999878	201.699996948	0.091224543	NA
31.01.2024	15:14:56.000	2.654591059	2.436327839	2.565839188	2.526110885	1.199295575	2.657657023	451.430667222	273.103860546	367.992686925	335.823346182	15.823245807	454.628882444	451.402378137	253.785483516	365.564234827	306.411296712	15.200375691	228.424571387	0.867516479	2755.261	18.893800735	13	722209856	20.958099365	52	35	52.349301656	36.262001038	13.314896679	4.320000172	199.800003052	45	13	59442	1009.636230469	0	1	1	190	1994.639753976	190	61.565641258	50	5.441904392	190	81.163649628	190	52.244785562	104.144042977	190	420.704509062	190	190	184.515129597	6.231665983	16.289950388	5031.130718885	4.320000172	52.349301656	13.314896679	36.262001038	199.800003052	0.092395634	NA
31.01.2024	15:14:57.000	2.662608726	2.619346196	2.56785347	2.446010523	0.6852535	2.494235709	459.842095526	416.242284508	369.703421767	279.261150314	4.844550638	312.058279319	459.788191887	409.470052554	369.024495545	261.877695697	3.636918734	167.211592806	0.900540274	2755.261	18.893400192	13	722209856	20.957500458	52	36	52.349291674	36.224998474	13.314890003	4.28000021	201.800003052	45	13	60351	927.882324219	0	1	1	190	2483.621387698	190	87.06152958	50	5.295873004	190	55.840614786	190	52.262786166	104.157632837	190	580.042635205	190	190	164.911160762	7.374585114	18.514395864	5031.131914621	4.28000021	52.349291674	13.314890003	36.224998474	201.800003052	0.09359137	NA
31.01.2024	15:14:58.000	2.672749253	2.6288179	2.546818137	2.42575703	0.777881058	2.465431266	470.705478604	425.419996864	352.223345124	266.536708258	5.996268312	292.032553349	470.703349445	422.724579803	352.182371831	248.192825912	3.278468397	180.27167726	0.903011499	2755.261	18.893100739	13	722209856	20.956899643	52	37	52.349281661	36.223999023	13.314885012	4.400000095	200.899993896	45	13	61248	861.248779297	0	1	1	190	3143.534251662	190	87.943678376	50	4.494190484	190	49.313905794	190	52.213314308	104.113346583	190	618.979371725	190	190	190.782558369	6.211996449	16.250313297	5031.133118206	4.400000095	52.349281661	13.314885012	36.223999023	200.899993896	0.094794956	NA
31.01.2024	15:14:59.000	2.670360499	2.69516149	2.607204279	2.544192487	0.697925457	2.489295852	468.123560299	495.634455221	404.766236848	350.100303074	4.987988654	308.528900667	467.981306664	493.683667568	404.639739754	345.746327307	4.034254772	244.344872732	0.90989021	2755.261	18.892599106	13	722209856	20.956199646	52	38	52.349269994	36.212001801	13.314876652	5.679999828	200.300003052	45	13	62169	824.66394043	0	1	1	190	3741.413577879	190	135.305531937	50	5.421042765	5	63.166026066	190	52.238944306	104.137784489	190	690.892379933	190	190	187.054287616	8.749068305	21.325649102	5031.134518405	5.679999828	52.349269994	13.314876652	36.212001801	200.300003052	0.096195155	NA
31.01.2024	15:15:00.000	2.794251021	2.599046547	2.511529182	2.423774498	1.228568676	2.648765574	622.660077105	397.234121739	324.735061618	265.322754684	16.926558863	445.415754772	622.435428746	395.845836867	324.723928637	261.438420056	16.744677409	203.485007202	0.887833185	2755.261	18.89220047	13	722209856	20.955400467	52	39	52.349256674	36.208999634	13.314870008	5.690000057	199.899993896	45	13	63023	809.410888672	0	1	1	190	3940.791126537	190	80.245738044	50	5.576014851	190	63.744191154	190	52.227500214	104.116565234	190	698.015135408	190	190	209.116948194	9.828508486	23.571552251	5031.136098824	5.690000057	52.349256674	13.314870008	36.208999634	199.899993896	0.097775574	NA
31.01.2024	15:15:01.000	2.850908326	2.575287749	2.540096413	2.456080015	1.16949503	2.474947976	709.428001486	376.086504128	346.813834167	285.811707723	14.773895753	298.502502059	707.845889602	363.022489088	346.46636053	275.678405078	13.945108953	219.308388898	0.865394467	2755.261	18.891700745	13	722209856	20.95459938	52	40	52.349243323	36.194999695	13.314861679	5.980000019	201.399993896	45	13	63900	786.438964844	0	1	1	190	4377.67829762	190	77.173118423	50	4.720688148	190	59.476498334	190	52.251401678	104.135817536	190	722.169919143	190	190	178.444396165	8.803010512	21.407605494	5031.137720066	5.980000019	52.349243323	13.314861679	36.194999695	201.399993896	0.099396815	NA
31.01.2024	15:15:02.000	2.780893179	2.599885006	2.473593104	2.346082873	1.114404188	2.521410159	603.800098187	398.001772166	297.57271285	221.861974339	13.013801789	332.208055702	603.786336652	396.527848359	297.481611714	203.911061218	12.831820728	123.50279809	0.867536569	2755.261	18.891199112	13	722209856	20.953800201	52	41	52.349230003	36.180000305	13.314853319	6.010000229	198.199996948	45	13	64758	693.718322754	0	1	1	190	3924.668069164	190	96.178060542	50	5.0932172	2.5	44.834616472	190	52.274289863	104.088074213	190	602.036750438	190	190	144.764789627	8.739233538	21.272600965	5031.139384065	6.010000229	52.349230003	13.314853319	36.180000305	198.199996948	0.101060814	NA
31.01.2024	15:15:03.000	2.818011823	2.670464205	2.5053668	2.342759656	0.636029055	2.293012263	657.675741553	468.235357824	320.159799654	220.170767549	4.325427678	196.341571761	657.164737113	464.551129196	320.158554771	217.410895244	2.806369481	158.842854622	0.880562393	2755.261	18.890699387	13	722209856	20.952899933	52	42	52.349214999	36.15599823	13.31484499	6.46999979	201.199996948	45	13	65663	772.929321289	0	1	1	190	3613.054967705	190	62.301758665	50	4.670024197	190	36.27240874	190	52.259567515	104.145056256	190	751.70402239	190	190	161.534557434	8.820593883	21.443666306	5031.141199868	6.46999979	52.349214999	13.31484499	36.15599823	201.199996948	0.102876618	NA
31.01.2024	15:15:04.000	2.788361733	2.713586946	2.486220691	2.356542065	0.774227302	2.322695793	614.273433548	517.114774233	306.351979484	227.269975628	5.94603282	210.230533739	614.267291478	515.023826492	305.969276967	221.820071467	-3.984975633	168.453032075	0.900375095	2755.261	18.890100479	13	722209856	20.951900482	52	43	52.349198341	36.160999298	13.314835008	7.039999962	198.600006104	45	13	66555	989.825866699	0	1	1	190	3243.625357367	190	73.441867437	50	4.294514912	190	45.669081549	190	52.256289259	104.079491143	190	842.720320387	190	190	199.022901	8.494258433	20.776094244	5031.143016004	7.039999962	52.349198341	13.314835008	36.160999298	198.600006104	0.104692754	NA
31.01.2024	15:15:05.000	2.771577768	2.736405898	2.520495105	2.349080872	0.680667707	2.397586761	590.986782334	545.011790727	331.50883336	223.398818744	4.793665287	249.796737227	590.809509128	543.662227188	330.043888723	217.978529513	-3.645342211	202.639934334	0.881243243	2755.261	18.889499664	13	722209856	20.950899124	52	44	52.349181652	36.145999908	13.314824994	7.340000153	200.800003052	45	13	67421	824.309936523	0	1	1	190	3112.495131045	2.5	61.956051705	50	4.717707915	2.5	34.663083235	190	52.239421143	104.128903397	190	1002.207458151	190	190	146.442660477	8.401573205	20.599664485	5031.145010137	7.340000153	52.349181652	13.314824994	36.145999908	200.800003052	0.106686886	NA
31.01.2024	15:15:06.000	2.785722942	2.620082289	2.458811926	2.331083141	0.743599224	2.304499864	610.552399072	416.948378601	287.615260976	214.330087183	5.541141287	201.604334095	610.091013607	409.380442664	287.342033799	209.341016043	4.429096022	159.107712636	0.852929028	2755.261	18.888900757	13	722209856	20.949899673	52	45	52.349164995	36.14899826	13.314815013	6.940000057	200.899993896	45	13	68264	847.724914551	0	1	1	190	3258.556321773	190	53.793195116	50	4.62532071	2.5	37.741663321	190	52.26117684	104.118114955	190	727.534337493	190	190	150.081524258	8.897185856	21.64542804	5031.146972088	6.940000057	52.349164995	13.314815013	36.14899826	200.899993896	0.108648838	NA
31.01.2024	15:15:07.000	2.769016122	2.598678433	2.45249225	2.313629976	0.737999773	2.303370746	587.511162292	396.897563534	283.460304731	205.88749823	5.470156766	201.080865506	587.258031341	389.382739919	283.372610351	201.33058834	4.808348104	162.179656219	0.852687497	2755.261	18.888299942	13	722209856	20.948999405	52	46	52.34914999	36.126998901	13.314804999	6.550000191	199.699996948	45	13	69128	939.643066406	0	1	1	190	4022.792221474	2.5	71.606044269	50	5.647540429	190	41.610004998	190	52.269402282	104.160315046	190	625.878609769	190	190	164.175043355	10.43289962	24.804474402	5031.14885903	6.550000191	52.34914999	13.314804999	36.126998901	199.699996948	0.110535779	NA
31.01.2024	15:15:08.000	2.777984782	2.433396034	2.390960113	2.321142722	1.352362552	2.410612264	599.770059093	271.26641869	246.014164672	209.48007565	22.509329179	257.402205549	599.432831464	268.427974501	244.109613071	199.934445885	21.665017699	162.866782714	0.852608902	2755.261	18.887800217	13	722209856	20.947999954	52	47	52.349133333	36.098999023	13.31479667	7.099999905	200.399993896	45	13	69968	741.004272461	0	1	1	190	3458.112684376	190	66.542629393	50	5.763769493	2.5	40.972235261	190	52.244129911	104.075378422	190	469.43130907	190	190	140.494116574	9.037852826	22.001863837	5031.150787591	7.099999905	52.349133333	13.31479667	36.098999023	200.399993896	0.112464341	NA
31.01.2024	15:15:09.000	2.750188896	2.482829201	2.349031835	2.300683987	1.237991411	2.457438434	562.585967844	303.968934198	223.373595769	199.840720364	17.297821499	286.707090778	561.988770184	303.600785229	222.46959996	185.633711538	16.855487688	115.816883491	0.885110248	2755.261	18.887199402	13	722209856	20.947000504	52	48	52.349116675	36.082000732	13.314786657	7.829999924	198.5	45	13	70899	861.986938477	0	1	1	190	2846.524289043	2.5	58.90429371	50	4.866719536	190	41.705372435	190	52.21885754	104.123062141	190	441.074397628	190	190	118.225819959	7.293820816	18.42856517	5031.152831755	7.829999924	52.349116675	13.314786657	36.082000732	198.5	0.114508504	NA
31.01.2024	15:15:10.000	2.829684406	2.585952474	2.465002476	2.337058616	0.873959078	2.327843436	675.591856584	385.436175814	291.744364986	217.299444434	7.480990065	212.737198636	674.993975565	382.39186451	291.41534714	208.57031738	7.155713484	159.10600914	0.89279556	2755.261	18.886499405	13	722209856	20.945800781	52	49	52.34909668	36.057998657	13.31477499	8.130000114	199.899993896	45	13	71751	978.986999512	0	1	1	190	2888.947897491	190	70.372228049	50	5.24222882	2.5	61.330202897	190	52.242878213	104.154473791	190	529.274375991	190	190	128.638752022	7.101893848	17.943085309	5031.155017384	8.130000114	52.34909668	13.31477499	36.057998657	199.899993896	0.116694133	NA
