"X";"Y";"H";"Rho1";"Rho2";"Rho3";"Rho4";"Rho5";"Rho6";"Gamma"
14.45729;52.36498;100.9;91;103;93;65;64;57;1
14.45733;52.36499;100.7;83;85;77;41;53;40;1.02
14.45737;52.365;100.6;77;76;54;29;32;28;1.03
14.4574;52.365;100.5;70;56;37;21;26;21;1.05
14.45744;52.36501;100.3;64;40;27;16;19;18;1.08
14.45748;52.36502;100.2;59;45;19;14;16;16;1.09
14.45752;52.36503;100.2;53;34;15;12;16;16;1.13
14.45756;52.36503;100.1;47;31;16;11;13;16;1.16
14.45759;52.36504;100;41;28;18;11;12;15;1.19
14.45763;52.36505;99.8;34;27;21;11;14;15;1.23
14.45766;52.36506;99.7;29;20;25;12;14;13;1.27
14.4577;52.36507;99.6;25;23;26;13;12;12;1.3
14.45773;52.36507;99.4;23;24;26;14;13;11;1.34
14.45777;52.36508;99.4;21;23;22;13;13;10;1.38
14.45781;52.36509;99.2;21;22;19;13;12;10;1.42
14.45785;52.3651;99.1;21;17;16;13;12;10;1.44
14.45789;52.36511;99;21;19;15;14;13;11;1.47
14.45792;52.36512;98.8;22;16;17;16;15;12;1.49
14.45796;52.36512;98.7;23;20;19;18;16;13;1.5
14.458;52.36513;98.5;25;22;22;21;18;17;1.5
14.45803;52.36514;98.4;26;30;25;26;20;21;1.51
14.45807;52.36515;98.2;29;32;30;31;24;27;1.52
14.45811;52.36516;98;33;38;35;39;35;34;1.51
14.45815;52.36517;97.8;38;36;42;63;49;41;1.5
14.45819;52.36518;97.7;48;53;50;81;63;42;1.49
14.45823;52.36518;97.6;59;66;57;93;65;41;1.48
14.45827;52.36519;97.4;72;73;60;100;63;38;1.46
14.45832;52.3652;97.3;81;83;57;104;62;33;1.45
14.45836;52.36521;97.3;86;64;53;81;62;27;1.45
14.4584;52.36522;97.2;84;66;46;61;39;23;1.44
14.45844;52.36523;97.5;78;53;38;45;32;20;1.45
14.45848;52.36524;97.5;67;48;30;31;26;17;1.47
14.45852;52.36524;97.5;56;40;26;17;17;14;1.51
14.45855;52.36525;97.5;46;31;21;13;12;12;1.54
14.45859;52.36526;97.6;37;25;17;11;12;10;1.59
14.45863;52.36527;97.6;29;20;14;10;11;9;1.63
14.45866;52.36527;97.6;24;15;12;10;9;9;1.65
14.4587;52.36528;97.7;20;13;11;11;12;10;1.67
14.45874;52.36529;97.5;17;14;10;11;9;12;1.69
14.45878;52.3653;97.5;16;13;9;11;12;15;1.69
14.45882;52.36531;97.6;15;11;8;11;13;17;1.69
14.45886;52.36531;97.7;15;13;7;11;13;18;1.71
14.4589;52.36532;97.9;15;11;7;11;14;19;1.72
14.45894;52.36533;97.9;15;12;7;11;13;17;1.74
14.45898;52.36534;98.1;14;12;8;10;14;15;1.76
14.45902;52.36535;98.1;14;10;8;10;10;12;1.78
14.45906;52.36536;98.2;14;9;9;9;11;10;1.78
14.4591;52.36537;98.1;14;13;10;9;11;9;1.78
14.45914;52.36538;98.1;14;11;9;9;9;8;1.78
14.45918;52.36539;98.1;14;13;9;9;9;8;1.77
14.45922;52.3654;98.2;14;12;9;9;8;10;1.76
14.45925;52.36541;98.1;13;11;8;9;9;11;1.76
14.45929;52.36542;98.1;13;9;8;10;11;13;1.75
14.45932;52.36543;98.1;13;12;8;9;12;16;1.72
14.45936;52.36543;98.1;13;12;8;9;13;18;1.7
14.4594;52.36544;98;13;10;8;9;13;16;1.69
14.45944;52.36545;98.1;14;11;8;9;11;15;1.67
14.45947;52.36546;98;14;9;8;8;12;13;1.66
14.45951;52.36547;97.9;14;10;8;8;10;10;1.67
14.45955;52.36548;97.8;14;12;9;8;9;8;1.68
14.45959;52.36548;97.8;14;11;9;8;8;10;1.68
14.45962;52.36549;97.8;14;10;9;8;9;12;1.69
14.45966;52.3655;97.8;14;10;8;8;9;14;1.7
14.45969;52.36551;97.8;14;10;7;8;11;16;1.71
14.45973;52.36552;97.7;14;9;7;8;11;20;1.73
14.45977;52.36553;97.6;13;9;6;8;14;19;1.74
14.45981;52.36554;97.6;13;8;7;8;14;18;1.75
14.45984;52.36554;97.5;13;11;6;8;13;17;1.76
14.45988;52.36555;97.4;13;11;6;8;13;17;1.75
14.45992;52.36556;97.3;13;9;5;8;11;13;1.75
14.45995;52.36557;97.1;14;9;5;8;10;12;1.75
14.45999;52.36557;96.9;14;11;4;8;9;10;1.75
14.46003;52.36558;96.7;15;9;5;8;10;9;1.76
14.46006;52.36559;96.6;15;10;5;8;9;8;1.77
14.4601;52.36559;96.5;15;9;6;8;8;8;1.76
14.46014;52.3656;96.5;15;10;6;8;9;8;1.75
14.46018;52.3656;96.3;15;9;8;8;7;8;1.74
14.46022;52.36561;96.2;14;12;8;8;7;7;1.75
14.46025;52.36561;96;14;10;10;8;8;7;1.74
14.46029;52.36562;95.9;14;14;10;8;7;7;1.73
14.46033;52.36563;96;14;14;10;9;7;7;1.72
14.46037;52.36564;95.9;14;14;10;9;8;7;1.71
14.4604;52.36566;95.6;14;13;9;9;9;7;1.7
14.46043;52.36567;95.4;14;11;8;10;8;9;1.69
14.46045;52.36568;95.4;14;11;8;10;8;10;1.69
14.46047;52.36571;95.5;14;11;9;10;11;13;1.7
14.46049;52.36573;95.3;13;12;10;10;10;15;1.71
14.46049;52.36575;95.3;13;11;12;10;13;15;1.7
14.46049;52.36578;95.4;13;12;14;9;13;15;1.71
14.46049;52.3658;95.6;13;13;16;9;10;16;1.73
14.46046;52.36582;95.7;13;15;18;9;11;14;1.74
14.46044;52.36583;95.9;13;16;18;9;10;13;1.74
14.4604;52.36585;96.1;13;15;17;9;10;13;1.75
14.46037;52.36585;96.4;13;17;16;9;10;12;1.75
14.46033;52.36585;96.5;13;13;14;9;10;11;1.74
14.46029;52.36585;96.8;13;15;13;9;9;11;1.74
14.46025;52.36584;96.9;13;12;13;10;10;10;1.73
14.46021;52.36583;97.1;14;15;13;10;10;10;1.73
14.46018;52.36583;97.2;14;15;12;10;9;9;1.74
14.46014;52.36582;97.2;14;12;12;10;10;9;1.74
14.4601;52.36581;97.3;13;14;13;10;10;9;1.74
14.46007;52.3658;97.3;13;13;11;10;9;9;1.76
14.46003;52.3658;97.4;13;13;10;10;9;9;1.75
14.45999;52.36579;97.5;14;12;9;9;10;8;1.74
14.45996;52.36578;97.5;14;13;8;9;10;8;1.73
14.45992;52.36578;97.6;14;10;6;9;10;8;1.73
14.45988;52.36577;97.7;14;10;6;9;8;8;1.72
14.45985;52.36576;97.9;14;9;6;9;7;8;1.72
14.45981;52.36575;97.9;14;9;6;9;10;8;1.73
14.45978;52.36574;97.9;14;9;6;9;7;8;1.73
14.45974;52.36573;98;14;11;7;9;8;8;1.74
14.4597;52.36572;97.9;14;11;7;10;8;8;1.73
14.45966;52.36572;98;15;12;7;10;8;9;1.72
14.45963;52.36571;98;15;12;7;10;9;9;1.71
14.45959;52.3657;98;15;11;7;9;9;9;1.68
14.45955;52.36569;98;15;12;6;9;9;9;1.67
14.45952;52.36568;98;15;10;7;9;10;9;1.66
14.45948;52.36568;98.2;15;10;8;9;9;9;1.68
14.45944;52.36567;98.3;14;13;9;9;9;9;1.7
14.45941;52.36566;98.4;14;10;10;9;8;9;1.7
14.45937;52.36566;98.5;15;12;11;9;10;9;1.7
14.45933;52.36565;98.4;15;14;13;9;11;10;1.71
14.4593;52.36564;98.4;15;15;14;10;9;10;1.69
14.45926;52.36563;98.6;15;16;16;12;11;11;1.67
14.45923;52.36562;98.6;16;17;21;14;13;12;1.66
14.4592;52.36561;98.7;17;20;24;18;15;12;1.65
14.45917;52.36559;98.7;18;21;26;20;15;12;1.64
14.45913;52.36558;98.6;20;26;26;22;17;12;1.63
14.45911;52.36556;98.6;22;28;24;21;15;11;1.62
14.45908;52.36555;98.4;22;24;20;18;14;9;1.62
14.45905;52.36553;98.4;23;21;15;15;12;8;1.63
14.45903;52.36552;98.5;22;16;11;12;10;8;1.63
14.459;52.3655;98.5;20;14;9;10;8;8;1.64
14.45897;52.36548;98.3;18;14;8;9;9;8;1.66
14.45894;52.36547;98.3;17;12;8;9;9;8;1.67
14.45891;52.36546;98.2;15;12;8;8;7;8;1.67
14.45888;52.36545;98.3;14;12;9;8;8;8;1.69
14.45885;52.36544;98.3;14;10;8;9;9;8;1.71
14.45882;52.36543;98.2;13;12;8;9;9;8;1.72
14.45879;52.36542;98.2;13;10;8;9;8;8;1.72
14.45875;52.36542;98.3;13;12;8;10;9;8;1.72
14.45872;52.36541;98.2;13;11;8;10;10;8;1.73
14.45868;52.36541;98;13;11;8;10;9;8;1.74
14.45865;52.36541;98;13;11;8;10;9;8;1.75
14.45861;52.3654;98.1;13;11;8;9;9;9;1.75
14.45858;52.3654;98;13;11;8;9;9;9;1.76
14.45855;52.36539;98;13;11;7;9;9;10;1.76
14.45852;52.36538;98;13;11;7;11;11;11;1.75
14.45848;52.36537;98;14;11;10;13;12;13;1.75
14.45845;52.36536;97.9;15;12;13;16;14;15;1.75
14.45842;52.36536;97.9;18;17;17;20;17;17;1.73
14.45839;52.36535;97.7;22;22;23;24;23;18;1.68
14.45835;52.36534;97.5;28;28;28;26;25;18;1.64
14.45832;52.36533;97.4;37;37;31;27;22;18;1.59
14.45828;52.36532;97.5;45;42;33;27;23;18;1.55
14.45825;52.36532;97.6;52;39;36;25;19;17;1.52
14.45821;52.36531;97.7;57;43;37;23;17;16;1.49
14.45817;52.36531;97.8;59;53;36;20;19;15;1.48
14.45814;52.3653;98;56;45;33;17;14;15;1.47
14.4581;52.36529;98.1;50;35;30;15;15;14;1.47
14.45807;52.36529;98.1;43;29;22;13;14;15;1.48
14.45803;52.36528;98;35;22;18;12;12;15;1.51
14.458;52.36527;98.2;29;25;16;11;13;16;1.53
14.45797;52.36526;98.3;25;20;16;12;12;17;1.55
14.45793;52.36526;98.4;23;19;16;12;13;17;1.57
14.45789;52.36525;98.3;22;17;20;13;14;17;1.56
14.45782;52.36524;98.6;23;20;22;13;16;17;1.56
14.45779;52.36523;98.8;25;19;23;13;17;18;1.57
14.45775;52.36522;98.9;26;24;26;13;13;18;1.55
14.45771;52.36521;99.1;26;30;27;12;14;19;1.53
14.45768;52.36521;99.2;27;25;26;12;15;18;1.52
14.45764;52.3652;99.3;27;30;23;11;13;17;1.5
14.45761;52.36519;99.6;29;25;21;10;13;15;1.47
14.45757;52.36519;99.7;30;22;17;10;13;14;1.45
14.45754;52.36518;99.8;33;31;14;10;13;13;1.43
14.4575;52.36517;99.8;36;26;13;11;12;14;1.4
14.45747;52.36516;99.8;41;25;15;15;13;18;1.37
14.45743;52.36516;100;47;34;22;24;21;38;1.34
14.4574;52.36515;100;57;48;36;42;39;76;1.31
14.45736;52.36514;100.1;72;76;60;76;80;132;1.27
14.45732;52.36513;100.1;96;106;96;122;126;210;1.22
14.45729;52.36512;100.2;130;148;142;174;208;297;1.18
14.45725;52.36512;100.3;173;211;192;227;271;336;1.14
14.45722;52.36511;100.5;221;247;241;278;251;366;1.09
14.45718;52.3651;100.7;272;274;288;324;396;389;1.05
14.45714;52.36509;100.9;322;341;337;362;376;402;1.01
14.45711;52.36508;101;373;395;378;410;363;421;1
14.45707;52.36507;101.2;425;414;429;470;450;490;0.99
14.45704;52.36507;101.4;474;472;488;543;463;569;0.98
14.457;52.36506;101.6;527;579;556;624;656;652;0.97
14.45697;52.36505;101.8;587;598;626;721;636;731;0.96
14.45693;52.36504;102;645;793;708;791;732;780;0.93
14.45689;52.36503;102.1;700;754;765;823;819;789;0.9
14.45686;52.36503;102.3;751;757;782;799;718;738;0.88
14.45682;52.36502;102.5;773;715;746;714;783;635;0.88
14.45679;52.36501;102.7;747;653;655;576;668;504;0.88
14.45675;52.365;102.9;684;693;519;433;475;374;0.89
14.45671;52.365;103.1;584;438;379;303;370;264;0.92
14.45667;52.36499;103.3;466;411;261;206;264;194;0.96
14.45664;52.36499;103.5;353;271;177;153;165;159;1
14.4566;52.36498;103.5;274;210;128;133;129;145;1.04
14.45656;52.36497;103.5;226;178;108;127;129;140;1.08
14.45652;52.36496;103.4;208;173;99;130;149;137;1.09
14.45648;52.36495;103.3;211;156;95;138;148;135;1.1
14.45645;52.36494;103.2;230;203;89;144;156;137;1.1
14.45641;52.36494;103.2;250;196;93;154;148;143;1.09
14.45637;52.36493;103.2;269;216;101;174;160;159;1.08
14.45633;52.36492;103.1;288;208;123;196;182;184;1.08
14.4563;52.36491;103.2;308;229;143;222;206;216;1.08
14.45626;52.3649;103.1;328;234;182;254;237;240;1.08
14.45622;52.3649;103;348;293;222;271;277;255;1.08
14.45618;52.36489;103;368;272;249;268;268;262;1.08
14.45614;52.36488;102.9;385;303;263;252;243;246;1.09
14.45611;52.36487;102.8;388;296;274;219;258;212;1.09
14.45606;52.36486;102.7;375;320;253;172;177;175;1.1
14.45603;52.36486;102.7;355;251;218;129;150;137;1.1
14.45599;52.36485;102.6;322;218;183;92;94;92;1.11
14.45595;52.36484;102.5;279;244;139;63;66;62;1.11
14.45591;52.36483;102.4;237;151;97;43;55;41;1.11
14.45588;52.36482;102.3;199;112;69;31;35;29;1.12
14.45584;52.36481;102.3;161;95;46;23;25;21;1.13
14.45581;52.3648;102.3;131;70;32;18;21;18;1.16
14.45577;52.36479;102.2;107;53;25;16;17;17;1.18
14.45574;52.36478;102.1;88;41;22;16;16;17;1.21
14.4557;52.36477;102.1;74;48;22;17;14;17;1.23
14.45566;52.36477;102.1;66;43;25;20;16;17;1.26
14.45563;52.36476;102.1;62;42;27;22;21;17;1.27
14.45556;52.36474;102.1;62;49;29;24;21;16;1.27
14.45553;52.36474;102.1;65;55;29;23;20;14;1.27
14.45549;52.36473;102.1;67;55;27;21;18;13;1.27
14.45545;52.36472;102.1;68;46;22;18;15;11;1.27
14.45542;52.36472;102.1;65;44;17;15;15;11;1.27
14.45538;52.36471;102;58;37;14;13;11;12;1.29
14.45535;52.3647;102.1;48;23;11;13;10;14;1.31
14.45531;52.3647;102.1;40;22;10;15;12;21;1.34
14.45528;52.36469;102.1;33;18;14;22;20;33;1.37
14.45525;52.36468;102.1;28;21;19;35;33;52;1.39
14.45521;52.36467;102;27;24;26;57;52;74;1.41
14.45517;52.36466;101.9;31;27;40;81;80;90;1.41
14.45514;52.36465;102;38;45;56;95;90;104;1.41
14.4551;52.36465;102.1;50;64;64;101;86;111;1.4
14.45506;52.36464;102.2;63;65;73;103;112;115;1.39
14.45503;52.36463;102.2;70;84;83;95;110;128;1.38
14.45499;52.36463;102.3;75;80;86;94;116;164;1.37
14.45496;52.36462;102.4;78;80;93;117;141;201;1.37
14.45492;52.36461;102.4;79;75;124;161;168;248;1.35
14.45489;52.3646;102.4;86;99;157;210;248;296;1.32
14.45485;52.36459;102.2;106;148;191;250;245;317;1.3
14.45482;52.36458;102.2;131;182;225;274;285;312;1.27
14.45478;52.36458;102.3;155;212;244;275;304;295;1.25
14.45475;52.36457;102.5;174;236;238;249;235;264;1.22
14.45471;52.36456;102.5;184;197;221;213;250;223;1.22
14.45467;52.36456;102.5;182;212;194;182;196;195;1.22
14.45464;52.36455;102.5;174;147;165;162;189;181;1.23
14.4546;52.36454;102.4;163;172;148;152;164;180;1.23
14.45456;52.36453;102.3;156;152;141;155;165;189;1.23
14.45453;52.36453;102.3;151;159;139;170;207;215;1.23
14.4545;52.36452;102.4;149;116;147;197;197;242;1.22
14.45447;52.36451;102.5;151;147;155;225;260;264;1.21
14.45443;52.36451;102.6;156;146;162;251;268;280;1.2
14.4544;52.3645;102.5;165;183;167;272;272;289;1.2
14.45437;52.36449;102.6;176;166;179;284;265;287;1.21
14.45433;52.36449;102.6;189;177;186;285;300;281;1.21
14.4543;52.36448;102.6;204;192;197;281;266;282;1.2
14.45426;52.36447;102.6;218;202;198;280;286;289;1.19
14.45423;52.36447;102.5;231;196;200;283;335;306;1.17
14.4542;52.36446;102.5;243;220;200;292;287;334;1.13
14.45417;52.36445;102.6;255;203;199;313;332;368;1.11
14.45413;52.36444;102.6;269;229;214;341;340;409;1.09
14.4541;52.36444;102.6;283;232;243;388;378;457;1.08
14.45407;52.36443;102.7;297;296;277;432;474;514;1.07
14.45403;52.36442;102.6;313;315;309;481;491;580;1.06
14.454;52.36441;102.7;328;353;349;538;518;660;1.05
14.45396;52.3644;102.8;342;350;387;598;631;703;1.05
14.45392;52.3644;102.8;356;402;415;610;637;696;1.04
14.45389;52.36439;102.8;378;382;431;594;662;643;1.03
14.45385;52.36438;102.8;402;380;433;545;626;560;1.04
14.45381;52.36437;102.6;428;391;404;473;466;460;1.03
14.45377;52.36436;102.6;441;363;356;400;384;401;1.02
14.45374;52.36435;102.5;442;411;324;365;390;423;1.02
14.4537;52.36435;102.5;431;376;304;405;470;518;1.02
14.45367;52.36434;102.5;416;403;317;511;481;654;1.02
14.45363;52.36433;102.5;402;365;385;638;724;765;1.02
14.4536;52.36432;102.6;424;466;468;734;846;847;1.02
14.45356;52.36431;102.6;468;525;520;808;943;879;1.01
14.45353;52.36431;102.5;520;533;572;815;774;854;1
14.4535;52.3643;102.6;561;504;611;770;821;784;1
14.45347;52.36429;102.6;594;678;609;696;740;733;1
14.45344;52.36429;102.6;585;540;579;644;557;673;1.01
14.45341;52.36428;102.6;557;536;566;577;696;598;1.03
14.45338;52.36427;102.6;520;486;525;509;511;520;1.06
14.45335;52.36427;102.7;498;493;463;439;476;450;1.07
14.45332;52.36426;102.7;469;455;399;376;431;375;1.07
14.4533;52.36426;102.6;451;412;339;311;370;327;1.07
14.45327;52.36425;102.7;438;396;263;270;307;314;1.06
14.45324;52.36424;102.7;429;360;217;260;325;336;1.05
14.45321;52.36423;102.7;410;286;196;282;269;394;1.04
14.45318;52.36423;102.7;407;300;198;336;402;490;1.02
14.45315;52.36422;102.9;424;265;249;421;442;599;1
14.45312;52.36421;102.9;461;349;396;538;547;711;0.98
14.45309;52.36421;102.9;518;514;522;655;742;800;0.97
14.45305;52.3642;102.9;605;578;647;745;730;854;0.95
14.45302;52.36419;102.9;710;858;756;806;814;866;0.93
14.45299;52.36419;102.9;811;874;827;833;761;843;0.92
14.45296;52.36418;103;892;986;811;814;775;784;0.91
14.45293;52.36417;103;954;1038;794;767;678;702;0.9
14.4529;52.36417;103.1;973;989;757;703;808;598;0.9
14.45286;52.36416;103.2;955;809;697;612;622;481;0.91
14.45282;52.36416;103.2;908;665;608;504;514;365;0.92
14.45279;52.36415;103.3;837;722;507;389;400;266;0.93
14.45276;52.36415;103.3;748;607;402;278;297;186;0.94
14.45272;52.36414;103.2;652;426;294;184;186;128;0.94
14.45268;52.36414;103.2;552;369;202;117;124;95;0.94
14.45264;52.36413;103.2;455;262;139;75;83;77;0.94
14.45261;52.36413;103.2;370;206;94;52;69;62;0.95
14.45257;52.36412;103;297;188;63;41;44;61;0.96
14.45255;52.36412;103;240;147;49;38;53;68;0.97
14.45247;52.36411;102.3;202;124;44;41;54;81;0.99
14.45245;52.3641;102.3;179;92;44;48;60;90;1
14.45243;52.3641;102.2;170;100;50;62;78;102;1
14.45242;52.36409;102.2;174;124;63;73;86;105;1.01
14.4524;52.36409;102.2;190;135;78;87;94;102;1.01
14.45238;52.36408;102.2;215;175;94;100;98;97;1
14.45235;52.36407;102.3;243;204;109;111;120;96;1
14.45233;52.36407;102.3;273;181;118;115;105;98;1.01
14.45231;52.36406;102.3;295;184;121;118;114;122;1.01
14.45229;52.36406;102.2;302;220;121;118;119;145;1.01
14.45227;52.36405;102.1;297;168;123;116;143;168;1.02
14.45224;52.36404;102.1;287;220;124;113;134;187;1.02
14.45222;52.36404;102;270;179;127;111;168;194;1.03
14.45219;52.36403;102;257;206;132;110;146;168;1.04
14.45216;52.36402;101.9;249;197;136;107;122;143;1.05
14.45213;52.36402;102;244;180;135;102;135;116;1.06
14.4521;52.36401;101.9;240;172;121;94;117;89;1.07
14.45207;52.364;101.8;239;184;105;85;70;70;1.07
14.45204;52.36399;101.8;237;198;87;75;79;69;1.08
14.45201;52.36399;101.8;236;176;69;65;72;67;1.09
14.45198;52.36398;101.8;232;137;48;58;68;68;1.09
14.45195;52.36397;101.7;226;126;47;54;55;72;1.09
14.45192;52.36397;101.8;214;113;46;53;53;75;1.1
14.45189;52.36396;101.7;203;123;46;53;58;74;1.09
14.45186;52.36396;101.8;192;133;47;55;53;76;1.09
14.45183;52.36395;101.7;184;96;56;57;61;79;1.08
14.4518;52.36395;101.7;180;122;60;63;81;84;1.07
14.45177;52.36394;101.8;180;101;66;75;84;98;1.06
14.45174;52.36394;101.8;177;135;79;97;114;127;1.06
14.45172;52.36393;101.8;176;142;99;130;125;153;1.05
14.45169;52.36393;101.9;178;143;122;166;146;196;1.05
14.45166;52.36392;101.9;181;154;136;183;156;211;1.07
14.45164;52.36391;102;186;160;144;177;176;202;1.08
14.45161;52.36391;102;193;167;134;152;177;169;1.08
14.45158;52.3639;102;188;148;112;113;133;133;1.1
14.45156;52.36389;102;169;142;79;68;96;74;1.12
14.45153;52.36389;101.9;142;98;55;36;52;40;1.15
14.4515;52.36388;101.9;109;65;33;20;35;22;1.18
14.45147;52.36388;101.8;73;37;23;13;17;15;1.22
14.45145;52.36387;101.8;48;27;17;10;12;11;1.25
14.45142;52.36386;101.7;33;21;15;9;10;11;1.29
14.45139;52.36386;101.8;23;17;13;9;10;12;1.32
14.45136;52.36386;101.7;18;15;11;9;11;11;1.34
14.45133;52.36386;101.7;16;13;10;10;11;10;1.36
14.45131;52.36386;101.7;16;13;9;11;10;9;1.39
14.45129;52.36387;101.8;16;15;8;11;11;8;1.41
14.45127;52.36388;101.8;18;15;8;11;9;7;1.41
14.45125;52.3639;102.1;20;17;8;11;10;10;1.39
14.45124;52.36391;102.3;22;15;9;13;12;21;1.36
14.45124;52.36393;102.7;25;17;12;19;19;44;1.31
14.45124;52.36395;102.5;28;24;19;32;39;88;1.27
14.45125;52.36397;102.6;35;29;34;58;81;159;1.22
14.45126;52.36398;102.6;49;51;60;95;119;194;1.18
14.45127;52.364;102.5;71;74;92;118;174;204;1.14
14.45129;52.36401;102.8;101;128;113;128;161;196;1.1
14.45131;52.36402;102.9;127;147;121;124;188;163;1.07
14.45134;52.36402;102.9;143;139;117;105;133;102;1.06
14.45136;52.36403;102.9;149;122;100;74;90;73;1.05
14.45139;52.36403;102.9;143;127;77;56;64;62;1.05
14.45142;52.36403;102.9;128;102;64;47;62;57;1.05
14.45145;52.36403;102.6;117;97;60;44;50;59;1.06
14.45148;52.36404;102.5;115;105;58;43;51;60;1.07
14.45151;52.36404;102.5;117;95;55;43;53;60;1.07
14.45154;52.36404;102.5;120;79;53;41;56;59;1.07
14.45157;52.36404;102.5;125;87;47;40;51;61;1.06
14.4516;52.36404;102.4;128;101;43;42;46;61;1.06
14.45163;52.36405;102.4;131;85;47;46;55;61;1.07
14.45166;52.36405;102.4;141;115;57;54;56;68;1.07
14.45169;52.36406;102.3;160;138;69;65;68;83;1.07
14.45172;52.36406;102.3;186;134;84;76;84;92;1.07
14.45175;52.36407;102.2;215;148;97;84;86;98;1.06
14.45178;52.36408;102.4;244;174;100;87;87;103;1.05
14.45181;52.36408;102.5;266;200;97;86;99;103;1.04
14.45184;52.36409;102.7;274;192;97;82;89;93;1.03
14.45187;52.36409;102.8;271;196;91;75;83;83;1.03
14.4519;52.3641;102.9;263;148;85;71;72;75;1.03
14.45194;52.36411;102.9;252;144;85;67;70;73;1.02
14.45197;52.36411;102.9;241;178;86;64;74;74;1.02
14.45201;52.36412;103;236;173;83;64;67;79;1.01
14.45204;52.36412;103;236;178;86;67;69;91;1
14.45208;52.36413;102.9;237;176;91;73;84;104;1
14.45211;52.36414;102.9;242;151;98;82;82;106;1
14.45214;52.36415;102.9;251;151;110;98;109;111;0.99
14.45217;52.36415;102.9;261;186;131;118;92;126;0.98
14.4522;52.36416;103;274;229;154;147;136;149;0.97
14.45224;52.36417;103;290;222;187;189;163;204;0.97
14.45227;52.36417;103.1;311;249;235;252;203;298;0.97
14.45231;52.36418;103.1;338;273;297;336;285;406;0.99
14.45234;52.36419;103.2;378;380;377;437;476;534;1
14.45237;52.36419;103.2;429;392;470;557;484;677;1.02
14.4524;52.3642;103.2;492;495;543;693;660;820;1.01
14.45244;52.36421;103.2;566;556;621;829;701;966;1.01
14.45247;52.36421;103.3;652;704;695;969;1079;1127;0.99
14.4525;52.36422;103.3;747;811;767;1111;991;1280;0.97
14.45254;52.36423;103.2;843;823;835;1238;1217;1423;0.95
14.45257;52.36424;103.2;941;989;976;1345;1561;1552;0.92
14.45261;52.36425;103.2;1033;906;1101;1450;1422;1656;0.9
14.45264;52.36425;103.2;1096;1126;1215;1511;1745;1725;0.89
14.45267;52.36426;103.2;1125;1175;1291;1540;1714;1749;0.89
14.45271;52.36427;103.2;1128;1360;1341;1528;1641;1746;0.88
14.45274;52.36428;103.1;1094;1148;1299;1492;1782;1705;0.88
14.45278;52.36429;103.1;1031;1074;1241;1417;1741;1637;0.87
14.45281;52.3643;103.1;960;1127;1163;1340;1549;1552;0.85
14.45285;52.36431;103;895;1040;1094;1265;1483;1466;0.84
14.45289;52.36431;103;836;979;1028;1194;1322;1343;0.85
14.45292;52.36432;103;790;897;979;1099;1426;1184;0.87
14.45296;52.36433;103;756;817;913;979;1235;1006;0.89
14.453;52.36433;103;728;890;821;843;777;823;0.91
14.45303;52.36434;102.9;687;763;738;696;748;644;0.92
14.45307;52.36435;102.8;631;571;644;554;565;504;0.94
14.45311;52.36435;102.8;569;521;544;440;478;416;0.95
14.45314;52.36436;102.8;504;467;463;372;443;367;0.98
14.45318;52.36437;102.7;437;443;428;333;330;337;1
14.45322;52.36438;102.8;385;368;376;309;357;324;1.02
14.45325;52.36438;102.7;354;382;339;301;324;318;1.04
14.45329;52.36439;102.6;332;284;322;303;335;309;1.05
14.45332;52.3644;102.6;317;364;316;300;254;294;1.05
14.45335;52.36441;102.6;313;330;299;294;265;278;1.05
14.45339;52.36442;102.6;310;277;296;288;277;258;1.06
14.45342;52.36443;102.6;305;317;293;280;290;238;1.05
14.45345;52.36444;102.6;300;281;285;269;256;219;1.04
14.45349;52.36444;102.7;295;294;275;261;231;204;1.04
14.45352;52.36445;102.7;288;279;267;254;223;196;1.03
14.45355;52.36446;102.7;284;277;257;248;216;188;1.03
14.45359;52.36447;102.8;283;216;248;236;185;184;1.05
14.45362;52.36447;102.8;283;261;234;222;181;181;1.07
