E,N,H,Rho.1,Rho.2,Rho.3,Rho.4,Rho.6,Gamma
14.05854333,52.40396334,60.98099899,105.2192696,66.57647377,238.3986992,180.412912,595.5964909,1.090421466
14.05856834,52.40397835,61.01800156,209.8205311,278.3801247,536.9016093,184.7893025,1299.579079,1.136545044
14.05859333,52.40399167,61.05599976,174.3914892,157.9766273,349.8495116,453.6470561,1577.727699,1.105251315
14.05861834,52.40400499,61.09600067,163.962636,147.0521217,628.6909846,335.9837187,1061.734291,1.129755734
14.05864333,52.40401834,61.1230011,184.809543,170.7120365,304.123479,439.9858298,988.6966566,1.123337421
14.05866834,52.40403166,61.1570015,224.370888,181.8863927,305.6693091,71.96162115,591.9964684,1.100464819
14.05869333,52.40404501,61.20700073,159.4104092,140.1116333,383.8557922,160.9559606,1022.699761,1.086080118
14.05871667,52.40405833,61.24300003,137.3003722,77.85372043,264.4976493,583.0509294,1122.105375,1.085834354
14.05874,52.40407168,61.25699997,155.4708697,123.7276697,285.3205616,243.6386296,857.8123545,1.137415002
14.05876333,52.40408665,61.2840004,187.7330154,100.8017787,237.4621804,488.1303116,1304.424044,1.161015329
14.058785,52.40409832,61.29800034,213.0398483,153.1709905,366.6841004,168.7392055,931.6503215,1.147333475
14.058805,52.40410999,61.31600189,158.069744,100.0501901,54.85147707,75.51901303,330.562007,1.118992416
14.05882334,52.40412,61.33100128,159.5680899,60.00012207,242.0253837,371.2480398,1528.924802,1.120737799
14.05884167,52.40413001,61.34299851,220.3347702,151.7083908,271.3765026,37.34778365,952.1226721,1.137316776
14.05886333,52.40414168,61.34700012,280.4756467,173.638295,442.2471709,35.50123859,2056.500537,1.139905585
14.058885,52.40415335,61.36100006,224.3875463,218.0904426,903.8614694,214.9066708,1587.187142,1.129639261
14.05890333,52.40416333,61.37099838,256.9860797,260.0361495,671.9728346,322.3397424,2020.844481,1.132293152
14.05892167,52.40417334,61.39599991,233.2610745,278.0426432,511.8182687,267.6754655,1736.515606,1.106065356
14.05894,52.40418332,61.4129982,244.8880133,242.4503429,415.3121852,471.1009717,1604.891594,1.116969702
14.05895833,52.40419334,61.43000031,245.2954814,236.5344409,610.4240029,628.5731846,1733.335729,1.145425244
14.05897834,52.40420332,61.45299912,234.1987576,309.7889995,468.9021691,410.9092455,1511.131204,1.161726166
14.058995,52.40421333,61.47499847,205.7126593,184.0707208,280.0959657,386.6966119,897.4946241,1.160015369
14.05900667,52.40422001,61.5019989,233.2664308,225.8665037,646.0173547,669.9693816,1917.260529,1.129711572
14.05908833,52.40426334,61.54899979,178.1416754,214.2087338,541.4382687,901.1739656,1987.698419,1.117666553
14.059105,52.40427332,61.5719986,161.6962447,170.0227206,482.611177,510.9516717,2102.433059,1.13120726
14.05912333,52.40428333,61.57400131,128.4193623,129.9694211,503.1524486,371.4800207,1355.517166,1.156731738
14.05914167,52.40429335,61.57400131,125.0401843,118.2951386,553.2085897,575.8329058,1586.767058,1.14922149
14.05916,52.40430333,61.56700134,142.5079674,160.6990187,492.1386286,733.0402062,2125.468255,1.153168542
14.05918167,52.404315,61.56600189,135.7864705,133.927566,670.934664,295.8626883,2186.146478,1.181289276
14.059205,52.40432666,61.58200073,114.3890657,105.3721072,285.2446133,177.0884117,992.8814919,1.19430639
14.05923,52.40434167,61.5909996,126.1332764,93.94225726,387.9260532,152.6786237,1365.037918,1.185144128
14.05925667,52.40435499,61.59400177,115.3808295,91.71586666,343.8629334,48.70665723,1470.243032,1.177001752
14.059285,52.40436999,61.57699966,100.5084431,66.91087055,383.8873947,269.0057704,908.5165427,1.152908789
14.059315,52.40438668,61.58000183,120.042803,99.05520979,258.435832,173.7068898,718.5274877,1.117781073
14.059345,52.40440334,61.5530014,156.4549876,83.86587196,659.9005583,199.4403319,2498.007385,1.143122531
14.059375,52.40441999,61.53099823,145.884721,82.49166018,370.0079092,497.6891591,1956.152339,1.167192538
14.05940834,52.40443665,61.50400162,151.3597823,124.5206555,394.4213982,398.2870424,1480.959433,1.133173126
14.05944,52.40445499,61.43199921,216.6493087,194.4951458,398.4012639,261.7377595,1201.000417,1.111010901
14.05947333,52.40447165,61.42300034,250.3692349,276.8465494,574.829492,420.8702192,1321.744426,1.143095047
14.05950667,52.40448999,61.41699982,232.9715686,196.5631141,467.2326366,324.3064447,1469.983767,1.180503793
14.05954,52.40450665,61.40499878,215.299764,181.7089124,392.0364205,359.0400841,1546.243902,1.177676385
14.05957333,52.40452334,61.39599991,231.2898891,213.5699718,596.8412623,516.6281804,1624.776323,1.106689908
14.05960667,52.40454165,61.38899994,234.9857106,202.5267615,591.2719744,633.8326939,2108.208436,1.084348059
14.05964167,52.40455999,61.39099884,250.1745495,236.5736313,681.6615938,305.8499537,2048.276805,1.141815561
14.05967667,52.40457834,61.41799927,254.1259492,298.2286967,720.7331743,620.1771636,1679.256252,1.131350775
14.05971,52.40459668,61.45000076,256.5276069,241.87794,472.4949698,522.8271548,1505.946423,1.110273792
14.059745,52.40461499,61.47900009,216.0676599,225.989738,472.7372583,491.5208276,2167.115866,1.113512186
14.05977833,52.40463333,61.51300049,218.7398834,227.786304,599.3198186,409.3387506,2053.917956,1.111168637
14.05981333,52.40465167,61.54700089,226.6385987,214.1843462,417.5674675,486.2490974,1663.419817,1.115188022
14.05984833,52.40466998,61.59500122,271.7548153,333.3773568,571.9654647,638.7448932,1788.754287,1.095127982
14.05988333,52.40468833,61.65100098,290.8362154,352.4365865,813.3358984,965.7760527,2516.831743,1.107966302
14.05991833,52.40470667,61.71099854,300.4572273,401.6361298,878.1657704,777.8068705,2308.568235,1.096876953
14.05995333,52.40472501,61.76800156,239.0054172,277.1742592,540.0021302,805.3678068,2279.183046,1.082564926
14.05999,52.40474332,61.80500031,223.2018533,202.0118499,467.9509098,321.3696372,1638.175642,1.109700827
14.060025,52.40476166,61.85100174,176.3573495,128.9315691,326.4353905,341.709644,1176.311661,1.126969363
14.06006,52.40478001,61.89300156,130.1986725,92.66453237,337.9627411,263.0455811,1316.814724,1.141051743
14.060095,52.4048,61.93099976,117.0851628,78.61211898,251.5790236,192.7514094,726.6245996,1.160401788
14.06013,52.40481834,61.95800018,140.4247073,103.2824392,187.9207024,286.093665,732.6932444,1.18493653
14.060165,52.40483834,61.97700119,135.7450387,75.9138093,234.82189,198.4386722,588.3035324,1.204085056
14.06019834,52.40485668,61.9980011,113.2542977,102.5641529,258.5350675,214.9136192,1118.616581,1.188955386
14.06023334,52.40487499,62.0340004,118.5564739,80.16156137,266.212292,47.34498453,566.782171,1.178788641
14.06026834,52.40489334,62.0530014,144.3878794,93.36844949,319.1349412,264.0507035,1114.05304,1.206038339
14.06030333,52.40491168,62.10200119,164.2640505,130.6583661,462.3438916,263.5457619,1342.515152,1.174193246
14.06033667,52.40493167,62.14199829,168.5922475,134.5366917,456.0875692,536.859277,1591.682627,1.133716357
14.06037167,52.40495002,62.16899872,151.2692698,95.11339016,140.1062398,301.0317551,572.5613332,1.149775397
14.06040667,52.40496833,62.16799927,225.0864154,224.4717917,394.9405492,296.877355,1377.224922,1.169194983
14.06044,52.40498832,62.1590004,217.3341697,186.7964802,320.7262429,186.8653715,894.0484204,1.171601169
14.060475,52.40500666,62.13499832,220.1030336,179.5522691,846.1299154,389.3481025,2411.354667,1.135341907
14.06051,52.40502666,62.09500122,262.101284,305.3576732,532.1513914,396.4934803,1053.796809,1.134026208
14.06054667,52.40504665,62.03099823,254.8379654,253.7776757,625.1885186,439.8180423,2271.8119,1.136585855
14.06058333,52.40506668,61.99700165,296.6683688,263.3438593,512.8582395,444.618468,1568.220204,1.120396942
14.06062,52.40508499,61.95899963,366.6803529,467.7908444,881.1392966,959.434514,3258.77927,1.130368857
14.06065667,52.40510499,61.93899918,331.4176956,407.2718747,933.8899804,841.967943,2876.158977,1.095608789
14.06069333,52.40512333,61.98600006,355.8768026,465.8436991,937.1391964,787.9351277,6032.888737,1.069291763
14.06072833,52.40514333,62.02799988,316.448384,402.8640314,697.5324485,639.3728727,2518.470815,1.09638558
14.060765,52.40516167,62.08399963,288.4714661,374.6521126,561.340634,499.829387,1304.751216,1.095171478
14.0608,52.40518001,62.16199875,283.8939751,306.4931633,546.1830566,427.5984091,1679.838193,1.110960861
14.060835,52.40519832,62.26300049,238.764761,254.695261,420.0450636,309.5323628,1186.48073,1.123728363
14.06087,52.40521666,62.36700058,200.7536248,204.2352322,283.9081624,415.0980928,1256.8719,1.123015717
14.060905,52.405235,62.4469986,136.8676981,99.51370504,348.5183839,329.0360354,1456.229401,1.134677014
14.06094,52.405255,62.51599884,115.1019892,136.8638519,260.1351683,322.7005357,1388.139445,1.128272986
14.060975,52.40527334,62.56800079,104.6295601,71.09729046,248.6361961,413.6214458,1509.206321,1.109579861
14.06101,52.40529165,62.60599899,112.7540593,133.834514,440.4444176,304.7471724,1074.184127,1.079694913
14.061045,52.40531168,62.62099838,135.1717783,135.0044935,299.1478875,195.9910164,832.314488,1.094315573
14.06108,52.40532999,62.61399841,144.0885139,109.7085079,272.6981642,51.83976012,1306.222712,1.094322235
14.061115,52.40534999,62.59500122,113.6701478,91.48773542,205.773429,144.1492259,1076.37476,1.062696558
14.06115167,52.40536833,62.56299973,100.1311643,80.03428946,222.4527455,80.40863174,1018.496833,1.08470253
14.06118833,52.40538667,62.50600052,152.8808394,113.6884423,256.0653188,242.8222579,857.5229579,1.143632294
14.061225,52.40540667,62.4449997,126.0848431,70.04250318,325.3504395,66.47730949,821.8459914,1.129404947
14.06126167,52.40542666,62.35599899,142.1093962,94.98054557,170.7488987,35.0768717,1445.10886,1.096618665
14.06129834,52.405445,62.26699829,116.0218665,64.56685745,102.1099348,140.024717,505.7853867,1.110932159
14.06133333,52.405465,62.18600082,146.7083761,107.5021216,500.2074411,258.663473,1027.910745,1.109771841
14.06136833,52.40548334,62.08300018,133.042098,112.5419304,273.8233496,318.0679581,877.73278,1.145472565
14.06140333,52.40550165,61.94599915,180.7841204,146.9433653,412.8844362,314.9622505,1179.417945,1.194209149
14.06143833,52.40551999,61.81100082,145.1101621,105.2746473,319.504918,251.82216,1343.756011,1.180183972
14.061475,52.40553999,61.68399811,104.8907177,66.55210801,301.8255172,154.1260667,898.5479553,1.166937781
14.06151167,52.40555999,61.54100037,108.9028211,65.45389509,393.7013883,360.1299015,1035.443587,1.150718912
14.06154833,52.40558001,61.40000153,140.5896565,118.1163527,408.5808658,85.13667845,1392.913761,1.082363974
14.061585,52.40559832,61.2879982,152.529913,114.1811529,239.1168843,189.7370642,723.7292302,1.070164706
14.06162334,52.40561832,61.18399811,149.6961869,125.6218665,290.5892155,156.5654003,905.3153979,1.106216644
14.06166,52.40563835,61.07699966,172.2510728,138.3689224,227.485035,124.8270995,1142.722294,1.100465039
14.06169667,52.40565666,61.00899887,283.7608192,298.4243331,555.4179742,499.5871033,1607.39751,1.091474725
14.06173333,52.40567665,60.95700073,286.6345959,307.3199274,462.8057831,595.2367012,1266.634114,1.104301993
14.06176833,52.40569668,60.89899826,275.3460453,296.7118705,634.6924439,396.2478671,1867.851775,1.0670311
14.061805,52.40571667,60.85599899,275.2962861,309.2749551,534.7635567,679.2548735,1694.029954,1.060159265
14.06184,52.40573502,60.83300018,233.4424523,197.8212717,302.2516231,199.4809334,802.4887173,1.146279324
14.06187667,52.40575501,60.82500076,218.3786941,183.4641804,369.496011,384.1225045,992.2357583,1.179678662
14.06191167,52.40577332,60.82400131,198.0818627,109.3149092,147.1674227,425.7657915,1100.892531,1.206222253
14.06194667,52.40579166,60.82799912,203.8585264,158.8269483,258.9015883,226.72069,991.7575723,1.203728867
14.06198167,52.40581001,60.83599854,209.5300182,181.305163,448.4537481,85.1134357,932.8221019,1.169894424
14.06201667,52.40582835,60.81900024,256.1050296,203.0437151,469.3934461,332.0698299,2022.972821,1.207117194
14.06205167,52.40584666,60.8199997,185.5423963,122.9827114,234.6797621,165.6667286,1027.515272,1.236901489
14.06208667,52.405865,60.8199997,158.8518394,116.9644504,191.6005666,182.6938782,621.4445467,1.236157736
14.06212167,52.405885,60.79299927,190.3179436,280.8484205,832.2272955,351.4208308,2593.428988,1.222556808
14.06215667,52.40590334,60.77500153,166.1365425,119.5031152,545.1071222,879.7118783,5949.051706,1.216842078
14.06219167,52.40592334,60.7519989,147.0625298,112.0808763,418.8058695,596.6412456,1120.980519,1.214073389
14.06222667,52.40594168,60.75299835,101.96774,90.56653091,533.4693333,302.7108111,1466.58098,1.19836001
14.06226333,52.40596167,60.76200104,186.5505212,162.6657006,424.875028,226.6529846,1032.822863,1.201727881
14.06229833,52.40598002,60.8199997,259.414755,267.6685256,572.2278023,474.6470396,2079.579438,1.209799347
14.062335,52.40599833,60.87799835,274.5143862,285.6957776,419.2749951,197.7762589,982.4175383,1.178623126
14.06236833,52.40601832,60.95299912,258.4826847,278.7416122,452.227237,158.2596129,942.5957178,1.178358362
14.06240333,52.40603666,61.07699966,254.9016783,266.5087815,602.2569604,291.6273271,1383.871853,1.155419958
14.06243833,52.40605501,61.18299866,231.6074924,229.0500554,418.3544921,369.8440938,1199.213602,1.113543311
14.06247333,52.40607335,61.30400085,180.5939846,205.4067316,412.8738935,142.6104157,1307.151091,1.168435803
14.06250833,52.40609001,61.45100021,104.6808047,70.00899623,253.2478723,286.6434174,854.6328249,1.201333496
14.06254167,52.40610835,61.5719986,103.744179,53.69762395,359.6050843,220.3824489,1447.915032,1.186531882
14.06257667,52.40612666,61.68899918,102.7739737,109.7072811,508.9278343,645.4178147,1466.508926,1.19311218
14.06261,52.406145,61.80500031,108.4934305,86.37239455,516.2219486,529.6522906,799.1896704,1.219655627
14.062645,52.406165,61.92399979,116.7338771,63.00816294,385.2502443,247.1885153,782.1097509,1.197455161
14.06268,52.40618334,62.03099823,100.9390527,127.6892707,392.3926509,178.4227634,1002.892485,1.166841025
14.06271667,52.40620168,62.14400101,118.1397528,83.14045885,412.7198089,207.2632255,696.4292898,1.167076642
14.06275167,52.40622168,62.23099899,127.3653161,100.7300938,421.272846,468.6430737,993.8917428,1.141843594
14.06278667,52.40623999,62.31399918,151.083126,119.6937771,408.2434396,274.8804114,984.2320359,1.10081936
14.06282167,52.40625833,62.39899826,178.3600443,104.9748582,375.2433919,545.1188014,1981.401838,1.107141971
14.062855,52.40627667,62.44300079,171.8675686,176.7776289,551.44189,753.6208379,1336.428774,1.128455603
14.06289,52.40629667,62.47999954,167.1567351,146.5828072,451.8414796,359.5714132,1426.350293,1.132742819
14.062925,52.40631501,62.52600098,196.0865142,164.7498714,433.3843152,432.067193,935.1473216,1.123275293
14.06295833,52.40633332,62.52700043,197.7855173,133.7085307,312.607863,47.75760158,914.0975151,1.089954352
14.06299333,52.40635166,62.55400085,196.6899162,137.0029928,304.7725817,34.35490017,922.1062709,1.067988507
14.06302833,52.40637,62.57099915,233.2965626,176.8416938,445.2732514,116.2493589,1589.776423,1.050096387
14.06306333,52.40638835,62.61199951,272.8872621,307.8548938,998.5824284,1002.343755,4559.958796,1.081678986
14.0631,52.40640666,62.64699936,269.6544814,260.3005955,587.8565507,958.9308372,2380.795985,1.124118011
14.063135,52.406425,62.66999817,245.5187575,191.7729228,583.7632024,562.9429801,3329.855167,1.145070737
14.06317,52.40644334,62.68999863,261.362343,243.7432327,611.372237,260.0995702,1635.072579,1.150212091
14.06320667,52.40646165,62.72100067,265.1252614,219.1266116,392.055389,378.340756,1517.666136,1.157409393
14.06324,52.40647999,62.7820015,228.0808359,200.6427642,569.3500771,183.0098307,1717.938969,1.160933643
14.06327167,52.40649665,62.8199997,222.8874566,128.5766479,422.7725379,380.9734843,867.1263335,1.152583566
14.06330333,52.40651499,62.85400009,239.6461403,184.4000959,802.2751202,235.6061534,2512.041119,1.167731287
14.06333833,52.40653334,62.90000153,270.8103448,250.6870355,473.3032717,521.1205896,1352.843603,1.164051285
14.06337334,52.40655333,62.95999908,302.7720792,263.1061366,575.6987267,617.6324682,1546.251522,1.126700427
14.06340834,52.40657333,63.00699997,237.9477482,246.4885106,443.7529075,251.596965,1478.84946,1.124588623
14.06344334,52.40659332,63.06499863,237.1517173,129.1723099,543.4115905,450.8699168,1593.342428,1.153591116
