E,N,H,Rho 1,Rho 2,Rho 3,Rho 4,Rho 5,Rho 6,Gamma,V,Kurs,Strecke gesammt,GWI
13.27220834,52.21039333,36.62400055,381.7090634,365.4501171,296.8310855,274.2090639,1.493899083,240.5610617,1.034632962,13.05000019,24.79999924,4.605130833,0.271052763
13.27223167,52.21042333,36.56800079,394.2197241,366.1981427,295.2796251,238.0060382,1.431105109,248.3457552,0.997528619,12.81000042,23.5,4.608730078,0.253038739
13.27225332,52.21045167,36.52999878,459.9093879,264.8247702,374.1124139,218.4972821,2.211943902,266.6230348,0.963562137,12.73999977,24.39999962,4.612264328,0.2095113
13.27227332,52.21048166,36.49900055,566.1959482,689.8807105,508.0954177,324.1935251,5.715787795,282.0778486,0.97455596,12.82999992,25.60000038,4.615843965,0.172123443
13.272295,52.21051,36.42300034,692.0725878,797.0416112,761.2876218,612.9205497,0.496873978,424.6258299,0.978120755,12.42000008,24.29999924,4.619374868,0.141332105
13.27231499,52.21053834,36.35599899,537.0904603,537.9055641,448.0024228,388.4757613,2.940441097,345.0895563,1.000724573,12.21000004,23.60000038,4.622744338,0.186323282
13.27233499,52.210565,36.33000183,477.9311599,395.9468261,301.7439431,224.1309718,0.767367933,903.0843859,0.971457596,12.22999954,22.5,4.626143545,0.20326308
13.27235498,52.21059334,36.26699829,493.8314817,436.8435204,310.8641338,202.771531,6.230761223,179.6761964,0.961203882,12.35999966,22.89999962,4.629555154,0.194642083
13.27237501,52.21062166,36.17100143,421.5192455,363.299523,277.3333937,199.036078,1.689461405,254.1254694,0.956193512,12.52999973,22.5,4.633012285,0.226844568
13.27239666,52.21065167,36.09999847,409.6277597,413.965395,313.9923382,218.0059619,0.351771777,168.4819355,0.980140924,13.10000038,24.29999924,4.63660658,0.239276001
13.27241999,52.21068166,36.02899933,309.1392349,478.9657434,320.3575782,215.3602567,3.034714785,201.9826629,0.978455872,12.85999966,24.89999962,4.640226042,0.316509767
13.27243834,52.21071167,36.00799942,396.920428,321.914768,207.4907138,178.1470383,0.694509784,267.3708422,0.958868149,13.11999989,14.89999962,4.643821042,0.241576921
13.27244167,52.21074166,36.0379982,330.813392,342.9304154,258.0197742,207.0650425,0.979459937,268.2339027,0.971423315,12.39999962,354.2999878,4.647329092,0.293646913
13.27242502,52.21077,36.02000046,371.2073373,325.9722899,263.0513829,467.9199527,1.446840698,165.5519699,0.948249078,12.21000004,328.2999878,4.650783424,0.255449982
13.27239167,52.21079,35.99100113,264.4346403,363.3519955,349.1614868,291.7498607,4.519985837,2244.634939,0.939309677,11.64000034,302.8999939,4.654058029,0.355214308
13.27234999,52.21080167,35.94400024,310.5270718,389.3281395,401.5839471,239.0099561,1.978987003,1507.181181,0.959414828,11.63000011,283.1000061,4.657292653,0.308963345
13.27230333,52.210805,35.93799973,386.0669004,445.6850036,468.0631231,333.4302493,0.439112117,270.4664604,0.959328189,11.52000046,267.3999939,4.660511911,0.248487552
13.27225666,52.2108,35.93399811,587.7201421,571.4361392,533.8131034,455.1330883,3.786026624,1351.62694,0.971342392,11.77999973,257.6000061,4.663747106,0.165272946
13.27220999,52.21079334,35.92399979,502.1571072,594.8127187,549.2795159,462.2207281,1.383980315,372.9058194,0.981839563,11.94999981,255.1999969,4.66705048,0.195524379
13.27216333,52.21078501,35.93600082,458.7292651,526.0126523,474.7083913,382.9444742,3.335209827,329.0232249,0.980625864,12.46000004,254,4.670425726,0.213770068
13.27211332,52.21077666,35.92699814,536.2414543,532.1292346,479.5028012,411.0950011,1.128285731,345.0136697,0.992017142,12.80000019,254.3999939,4.673934013,0.18499449
13.272065,52.21076833,35.94800186,484.8242097,551.9202645,473.9970986,371.5451775,4.534894338,294.5791878,0.977173553,12.67000008,255.3999939,4.67751194,0.201552137
13.27201335,52.21076167,35.95000076,551.018478,556.8757564,466.7366132,369.3869193,0.537182918,478.2913368,0.960505658,12.89000034,257.7999878,4.681018619,0.1743146
13.27196334,52.21075333,35.99000168,614.6897399,559.3377207,480.8125797,383.0174601,1.819011275,306.1645746,0.958234433,13.10000038,257.7999878,4.684626544,0.155889121
13.27191165,52.210745,36.02199936,605.2662112,694.1252633,634.5090106,472.8177638,1.01660319,365.0986147,0.959742517,13.07999992,256,4.688267008,0.158565355
13.27186,52.21073667,36.06399918,530.7018047,556.5379217,479.4419834,348.1973181,2.172263768,287.8604533,0.9640202,13.14000034,254.8999939,4.691943754,0.18165007
13.27180834,52.21072833,36.09000015,578.3997692,476.3848874,392.0137828,269.9366991,2.17547767,189.9233116,0.953514667,12.96000004,256.6000061,4.695577161,0.164853916
13.27175833,52.21072,36.1269989,573.3650259,409.1712255,271.3238563,213.9546331,7.122085032,184.7659446,0.938783356,12.93000031,256,4.699127841,0.163732232
13.27170833,52.21071334,36.17200089,530.8785566,532.5584332,408.0448536,281.9706756,3.83883154,195.8829792,0.933353064,12.21000004,254.1999969,4.702618408,0.175812915
13.27166001,52.21070499,36.19800186,549.5576164,384.1485324,291.1324693,213.7856824,1.732958536,182.8213933,0.97771713,11.98999977,254.6999969,4.706014673,0.17790985
13.271615,52.21069833,36.20500183,553.6117623,593.2941068,509.4998181,296.1043572,2.527550224,207.2230174,0.99123671,11.18000031,256.2999878,4.709226161,0.17904907
13.27157002,52.21069168,36.22399902,507.8127279,443.0708947,317.2834879,236.1233379,2.788778368,222.9771393,0.966602573,11.60000038,258.3999939,4.71236614,0.190346267
13.27152335,52.210685,36.22800064,484.7960434,449.7225726,324.2590876,236.7514704,1.315984971,185.6397121,0.966856812,11.68999958,259.2999878,4.715598268,0.199435789
13.27147834,52.21067834,36.23899841,455.8965942,457.0293725,468.3781531,445.4576329,0.754084622,391.1110669,0.980505081,11.60000038,252.8000031,4.718864228,0.215071815
13.27143501,52.21066667,36.25400162,682.0195007,699.4196987,681.7986492,564.9820743,3.233119301,534.5962942,0.981304626,12.07999992,241.3999939,4.722170778,0.143882195
13.27139502,52.21065,36.3030014,642.9231804,779.7763998,767.9257505,769.426072,2.716532031,709.6008024,0.963790866,11.90999985,229.8000031,4.725497985,0.149907624
13.27136167,52.21062834,36.34899902,420.8266383,466.1928966,567.5102702,554.1795225,0.4037582,604.9451626,0.933844238,12.17000008,219.6999969,4.728795988,0.221907112
13.271335,52.21060333,36.35400009,451.5515634,482.5460274,411.4231222,380.9720212,0.238275431,497.6303109,0.935745734,11.84000015,208.3000031,4.732166189,0.207228988
13.271315,52.21057666,36.36700058,440.2498847,407.6956755,364.437057,307.6216097,2.603330529,314.9799661,0.935913159,11.81000042,202.3000031,4.735414493,0.212586804
13.27129835,52.21055001,36.40299988,577.3898722,517.5462651,480.8452876,415.9652704,0.629210031,399.6988463,0.907756662,11.72000027,195.6999969,4.73873054,0.157217282
13.27128,52.21052334,36.43099976,506.2649415,403.4610041,331.8432405,263.8745104,0.715111311,344.2696513,0.89032402,12.02000046,207.8000031,4.741980322,0.175861283
13.27125667,52.21049666,36.44200134,363.5720514,387.2033019,294.7669187,183.037755,5.114612397,228.4461374,0.937284702,11.97000027,209.6000061,4.745374491,0.257798887
13.27123667,52.21046999,36.49900055,378.1735896,294.8023393,211.1945023,153.1193479,5.017675802,242.1028655,0.98453262,11.77999973,201.6000061,4.748664136,0.260338809
13.27121999,52.21044167,36.56499863,669.411487,586.0319501,320.3371346,204.5395469,1.65666522,253.5192398,0.970220877,11.59000015,197.6999969,4.751857595,0.144936395
13.27120333,52.210415,36.61999893,506.9452539,409.9119068,290.6376435,202.174602,1.574030374,303.7415773,0.966026065,12.06000042,200.8000031,4.755158484,0.190558262
13.27118667,52.21038667,36.66799927,734.5044195,793.3919259,509.7231533,318.4181748,5.684136395,240.9078533,0.966756635,11.89000034,200.6000061,4.758507802,0.131620261
13.27117001,52.21035833,36.7159996,593.4817056,679.0754925,553.4177321,367.5984671,2.369279664,300.9177898,0.960366232,11.93000031,199.3000031,4.76178644,0.161819012
13.27115332,52.21032999,36.7820015,726.2313559,708.6095779,525.1329582,321.5570629,2.534640423,349.2559816,0.963282434,12.01000023,200.1999969,4.765102017,0.132641262
13.27113667,52.21030167,36.84299851,435.0811469,441.7922778,404.5147068,320.6891091,2.857686145,340.263113,0.991886792,11.85000038,199.5,4.768423448,0.227977424
13.27112001,52.210275,36.9090004,558.7608595,466.3293715,351.9253445,246.542815,1.571037125,275.6957944,1.019975293,11.90999985,199.1999969,4.771716637,0.182542366
13.27110332,52.21024667,36.97999954,622.5513039,459.4132686,319.1193376,206.935129,1.541901807,252.753297,0.973656512,12.14999962,199.3000031,4.775058645,0.156397795
13.27108666,52.21021667,37.04800034,590.6183266,493.9816449,291.784097,234.5532794,1.559323371,245.442978,0.95234863,12.56000042,201,4.778489436,0.161246034
13.27106667,52.21018834,37.10400009,692.8244271,526.5897718,427.9770914,573.3770007,8.990297649,246.5445217,0.959388928,12.60999966,203.1000061,4.781986444,0.138475044
13.27104667,52.21015833,37.15000153,832.9085807,635.0309834,464.7291137,522.3193141,3.493348063,263.9181948,0.966960608,12.93999958,203.8000031,4.785538941,0.116094447
13.27102668,52.21012834,37.19599915,740.2397771,549.2133751,353.1479573,197.3582241,3.321256449,189.3116239,0.985956662,12.78999996,202.6000061,4.789114824,0.133194229
13.27100668,52.2101,37.23199844,792.5261529,696.2535698,496.8657219,314.4236017,2.590922404,225.5842739,0.964746844,12.75,200.3000031,4.792652959,0.1217306
13.27098665,52.21007001,37.27099991,773.5857664,672.9523359,483.2532436,302.5496349,2.333744383,210.0958353,0.922577853,12.82999992,202.6999969,4.796338106,0.119259931
13.27096666,52.21004,37.31499863,679.5802286,565.3643072,380.6250219,265.4633968,2.192117231,229.74249,0.913235773,13.03999996,203.3999939,4.799834152,0.134382334
13.27094666,52.21001,37.30899811,601.5246918,467.6834785,336.9184831,220.8025359,1.658960449,189.874174,0.956695108,12.96000004,201.8999939,4.803463485,0.159045027
13.27092667,52.20998,37.33100128,556.3751562,435.4158131,281.1636144,210.401258,1.727491688,166.8968556,0.95397023,12.82999992,202.6999969,4.807090505,0.171461687
13.27090832,52.20995,37.36299896,622.2101292,507.5639267,299.5534845,182.7378239,3.280102475,1518.813654,0.944418976,12.72000027,201.8000031,4.810545269,0.151784571
13.27088833,52.20992166,37.41199875,602.277377,479.0913018,293.5582822,194.8214222,0.192596082,160.5673588,0.924415585,12.60999966,203.5,4.814203808,0.153486686
13.27086668,52.20989334,37.43500137,729.4419378,549.3314508,337.5082607,196.7698572,1.543289851,310.6507722,0.950206439,12.40999985,207,4.817582484,0.130264849
13.27084335,52.209865,37.46099854,708.592461,548.9833815,356.9199669,207.8783192,1.370556061,159.3309127,0.957755991,12.35999966,208,4.821035488,0.135163164
13.27082001,52.20983833,37.47499847,509.5758934,451.4200178,364.6115272,516.6261452,1.967812036,222.5005143,0.930585638,12.75,206.3000031,4.82446808,0.182619635
13.27079668,52.20980833,37.50099945,609.1661123,562.1412044,436.9123114,263.8800371,2.160970636,364.6494642,0.91798963,13.07999992,203.8000031,4.828048434,0.150696109
13.27077335,52.20977999,37.56000137,520.1124866,383.2587227,243.2063603,228.1488807,3.04810145,144.8789009,0.894734781,12.93999958,205.3000031,4.83181785,0.172027168
13.27075167,52.20975,37.61500168,758.1196528,581.0623412,351.0161863,211.8897493,1.80486073,1357.941161,0.890115567,12.97000027,204.1999969,4.835316226,0.117410961
13.27072833,52.20972001,37.64199829,665.6798512,520.9841876,361.6283367,235.5556854,5.09050498,168.6191266,0.929380463,13.27999973,206.6999969,4.838938518,0.139613729
13.270705,52.20969167,37.64400101,574.1079387,408.8863159,286.8266801,213.4071531,4.570369985,173.9524634,0.925806512,13.13000011,207.3000031,4.842574052,0.161260009
13.27068167,52.20966167,37.67599869,781.5352397,644.2236323,421.3686669,261.5114745,2.177083537,186.8230181,0.894972418,12.84000015,204.5,4.846181581,0.114514659
13.27065999,52.20963333,37.70700073,593.9657018,401.9551026,279.1196833,202.7092884,5.019737126,158.1295927,0.918322891,13.05000019,204.1999969,4.849812244,0.154608741
13.27063665,52.20960333,37.69900131,589.5328514,482.011079,304.3935621,181.091,3.737440867,152.3988496,0.899794565,13.11999989,204.5,4.853418564,0.152628401
13.27061332,52.20957333,37.68899918,766.6762117,557.4469479,363.6561319,253.5262013,2.299274265,174.6087087,0.887571472,13.27999973,207.1000061,4.857076105,0.115768751
13.27058999,52.20954334,37.66799927,779.2558535,778.0876396,566.6680155,357.3299153,2.199650316,248.4861815,0.915042108,13.06000042,205.5,4.860740595,0.117425118
13.270565,52.209515,37.6570015,836.2537737,780.0207802,621.2628866,407.3553876,3.531152722,279.599687,0.910218109,13.17000008,204.8999939,4.864383308,0.108844724
13.27054167,52.20948501,37.66199875,732.2767381,749.9904792,580.5663855,392.0802102,1.377591797,265.8071965,0.874801923,13.10999966,206.3000031,4.86802853,0.119463295
13.27051999,52.209455,37.63600159,614.128608,536.5800577,401.7066644,294.9625236,4.66477069,263.9885868,0.878462384,13.10000038,203.8999939,4.871704122,0.143042088
13.27049666,52.209425,37.62400055,541.6833068,492.0318736,365.3130706,261.8598821,1.183438904,235.7936348,0.935367838,12.8199997,205.8000031,4.875370992,0.172677988
13.27047666,52.20939666,37.62200165,680.8316748,580.9452317,398.7922303,274.7989891,4.382552323,220.1036504,0.936049338,12.73999977,204.1000061,4.878866333,0.137486162
13.27045501,52.20936667,37.60800171,642.3318197,601.0617815,423.6263934,310.1212834,6.860843276,15388.12192,0.911852673,12.80000019,203.8999939,4.882381793,0.141959754
13.27043333,52.20933833,37.59999847,637.5828662,516.1408669,395.4793869,235.9051689,2.538013448,486.2438394,0.905799368,12.77999973,204.8999939,4.885955575,0.142067709
13.27041168,52.20930834,37.59600067,629.7545534,466.082152,319.0574608,252.2274319,11.20613938,249.3991748,0.903416278,12.88000011,203.8000031,4.889483208,0.143455299
13.27038835,52.20928,37.5719986,702.7145775,619.5760788,470.1179243,327.7293606,2.475571356,237.263041,0.892764771,12.77999973,206.3000031,4.893047664,0.127045147
13.27036502,52.20925333,37.55099869,681.5717045,493.3951526,342.9017126,223.3156579,1.446638886,204.0248529,0.912992398,12.22000027,208.6999969,4.896523466,0.133953976
13.27034499,52.209225,37.54499817,757.9676058,630.471433,455.7078018,293.7825396,4.325416932,231.3647571,0.915308963,12.22000027,205.1000061,4.896523466,0.120758322
13.27032166,52.20919666,37.54000092,539.6368541,452.7541771,357.3849204,264.7528701,3.202054112,203.0134883,0.888232925,12.96000004,208.6999969,4.903553274,0.16459827
13.27029832,52.20916834,37.53300095,725.2258264,672.4545475,506.7434919,336.2916339,1.159639467,229.6613329,0.89549628,12.93000031,206.3000031,4.907106141,0.123478267
13.27027667,52.20913833,37.56200028,732.1137457,706.6763888,601.9959149,424.9686578,2.308406825,315.1877142,0.922972247,12.92000008,205.3999939,4.910697615,0.126069515
13.27025499,52.20911001,37.54999924,789.4752961,799.86131,636.7948164,513.434722,3.261362983,379.5345188,0.902434933,12.97000027,204.6999969,4.914329949,0.114308191
13.27023166,52.20908,37.54000092,750.9976167,725.6805455,556.9757914,404.3180556,2.323647,324.6688216,0.937721597,13.07999992,205.3000031,4.917915055,0.124863458
13.27021001,52.20905167,37.54499817,774.2966156,833.9731275,632.4644282,446.1874276,3.532629794,330.647233,0.89656279,12.65999985,204.3999939,4.921539111,0.115790612
13.27018833,52.20902166,37.54399872,681.608762,797.6807518,887.2942264,584.0540653,5.740568161,687.4225846,0.893560931,12.85000038,203.6999969,4.925028752,0.131095869
13.27016665,52.20899167,37.55199814,629.804165,579.7980071,423.0175484,305.0733133,1.578960245,241.0311089,0.949501791,13.25,205.3000031,4.928688817,0.150761434
13.27014332,52.20896333,37.59299851,630.4172826,531.8022408,400.3676471,296.5470275,1.424024017,229.1041934,0.953682593,13.10000038,204.6000061,4.932366966,0.15127799
13.27011833,52.20893334,37.60400009,864.9701377,707.3788222,499.9469581,303.2498596,3.828495703,234.0592836,0.930987079,13.38000011,207.3000031,4.935988565,0.10763228
13.27009335,52.20890333,37.64099884,910.6954169,809.5547387,590.3077137,388.8217194,3.236535968,287.3064557,0.931480951,13.19999981,204.6999969,4.939692042,0.10228238
13.27007001,52.20887334,37.65499878,828.4998228,807.5278841,602.588081,383.8715217,2.492690026,290.5673936,0.926609207,13.47999954,206,4.943433211,0.111841811
13.27004499,52.20884333,37.66699982,787.0363981,728.435961,587.1273833,415.2377657,1.322891426,337.2066689,0.920074896,13.15999985,208.3999939,4.94714447,0.116903729
13.27002166,52.208815,37.70800018,908.2353234,750.376111,546.6244945,383.2689975,1.100372139,283.1553862,0.954040912,12.97999954,205.8999939,4.950730261,0.105043361
13.26999668,52.20878499,37.73799896,887.5877157,720.7977076,484.8003959,326.8532711,3.756614854,281.6491785,0.932357968,13.27999973,207.8000031,4.954417391,0.105044037
13.26997334,52.208755,37.75400162,811.7212719,679.4605534,434.9248235,309.1682948,1.196289659,273.5108876,0.947681522,13.02000046,207.6999969,4.958053987,0.116749623
13.26994832,52.20872501,37.7519989,681.57062,638.0474925,479.5459724,315.5571323,1.673810011,263.9774665,1.000188614,13.51000023,206.8999939,4.96170922,0.146747613
13.26992334,52.208695,37.75699997,642.7532562,597.0129638,453.6684186,305.7858579,2.095254974,216.8678511,0.977098599,14.15999985,207.3000031,4.965542226,0.152017682
