X;Y;H;Rho1;Rho2;Rho3;Rho4;Rho5;Rho6;Gamma;BFI;lfd. Nr.;Datum;Zeit
13.98676999;52.91500333;50.87799835;155.0020573;116.671456;123.7050972;109.6560887;;262.4800923;1.4796527;0.954601975;1592;44854;12:23:56.000
13.98675836;52.91498;50.98899841;165.4960913;139.0554299;140.0220267;100.5296836;;262.5389821;1.473265852;0.890211872;1593;44854;12:23:57.000
13.98674831;52.91495832;51.13899994;186.840879;169.3643107;145.937663;93.29274961;;258.3576697;1.465455115;0.784333237;1594;44854;12:23:58.000
13.98674164;52.91493499;51.2519989;215.8751702;197.7795422;162.5704715;91.00760427;;244.4156304;1.455698234;0.67432407;1595;44854;12:23:59.000
13.98673166;52.91491165;51.37599945;247.8868057;228.0935228;176.2571814;105.4206697;;213.0807694;1.450307531;0.585068466;1596;44854;12:24:00.000
13.98672168;52.91488832;51.52600098;279.6796916;258.262615;176.1301973;123.5957016;;182.7773594;1.43525592;0.513178455;1597;44854;12:24:01.000
13.98671169;52.91486333;51.64300156;304.6399441;264.0232941;174.5389685;135.9642865;;155.4248879;1.415397845;0.464613349;1598;44854;12:24:02.000
13.98669999;52.91483835;51.80199814;309.2948038;249.1888886;177.9938569;140.5998895;;134.2866456;1.407631396;0.45510994;1599;44854;12:24:03.000
13.98669001;52.91481336;51.97100067;292.8639035;222.4951009;165.5211227;135.8629074;;112.5631861;1.40808563;0.480798628;1600;44854;12:24:04.000
13.98668003;52.91478831;52.12799835;259.9614036;182.8453755;132.7033123;130.5202004;;105.8494599;1.42177821;0.546918962;1601;44854;12:24:05.000
13.98666833;52.91476332;52.31399918;216.2987681;139.8124257;106.5753325;123.060957;;111.4590989;1.457425685;0.67380212;1602;44854;12:24:06.000
13.98665835;52.91473999;52.49300003;170.482585;108.234643;99.71621687;124.4653366;;128.4143238;1.486373579;0.871862413;1603;44854;12:24:07.000
13.98664665;52.914715;52.67499924;134.2732863;88.67406372;91.30953795;153.5837789;;156.5459163;1.51096906;1.12529387;1604;44854;12:24:08.000
13.98663502;52.91468837;52.88700104;110.1666804;79.52778176;110.6542149;199.46921;;171.3907123;1.533922413;1.392365104;1605;44854;12:24:09.000
13.98662332;52.91466332;53.11299896;96.64701317;84.16425165;142.9504165;245.2267638;;179.6640953;1.543430166;1.59697658;1606;44854;12:24:10.000
13.98661168;52.91463833;53.31299973;90.26551083;94.66060063;174.9625777;339.9159042;;183.6317313;1.54412295;1.710645557;1607;44854;12:24:11.000
13.98659999;52.914615;53.47499847;90.55317178;112.5579654;207.5240274;408.0866932;;179.2793389;1.547261306;1.708677096;1608;44854;12:24:12.000
13.98659;52.91459001;53.65100098;95.69920902;134.1886314;263.3987895;463.6080687;;163.6024325;1.548003585;1.617571975;1609;44854;12:24:13.000
13.98657831;52.91456502;53.82400131;105.0384708;156.3917208;299.0447387;486.4376486;;164.5423316;1.541894812;1.467933415;1610;44854;12:24:14.000
13.98656667;52.91453997;53.98699951;117.7444401;165.8627598;290.684735;470.828717;;165.3782451;1.533116903;1.302071589;1611;44854;12:24:15.000
13.98655497;52.91451499;54.13800049;137.3924437;170.5827632;291.2235492;399.7830203;;162.1233327;1.516962345;1.104109007;1612;44854;12:24:16.000
13.98654499;52.91448835;54.24499893;154.3411894;160.8997862;238.6856703;347.3165731;;155.1170246;1.506417344;0.976030669;1613;44854;12:24:17.000
13.98653336;52.91446336;54.34400177;161.736494;143.4586654;203.7225798;272.199129;;139.8881691;1.499872395;0.927355576;1614;44854;12:24:18.000
13.98652;52.91443831;54.47399902;160.7046958;122.1670308;170.1041748;205.5350663;;118.2464275;1.498057905;0.932180542;1615;44854;12:24:19.000
13.98650831;52.91441167;54.58800125;150.8442435;105.025868;131.5198288;168.8254867;;97.7088583;1.517602732;1.006072686;1616;44854;12:24:20.000
13.98649832;52.91438669;54.68799973;131.9662599;87.0911924;114.2613317;137.0251442;;80.00407743;1.548645341;1.173516126;1617;44854;12:24:21.000
13.98648834;52.91436164;54.81700134;112.1674231;77.41143856;94.94172762;106.3845602;;67.41551606;1.579302073;1.40798641;1618;44854;12:24:22.000
13.98647836;52.91433665;54.9090004;98.15906805;71.57078003;83.41495221;90.67572997;;64.34077234;1.610220752;1.640419764;1619;44854;12:24:23.000
13.98646832;52.91431166;54.97499847;88.66663446;67.93328895;77.50012464;82.79798297;;62.46241617;1.627391212;1.83540429;1620;44854;12:24:24.000
13.98645833;52.91428668;55.04199982;84.5022789;66.15826984;72.31436914;72.0854657;;62.3853702;1.619352863;1.916342238;1621;44854;12:24:25.000
13.98644664;52.91425997;55.09799957;82.88118922;66.3024874;64.84707955;69.24113771;;66.89205632;1.606095822;1.937829123;1622;44854;12:24:26.000
13.986435;52.91423499;55.14300156;82.87516227;66.86284377;64.15341096;71.42193125;;73.60655059;1.586725573;1.914597244;1623;44854;12:24:27.000
13.98642502;52.91421;55.18099976;83.83747418;66.74583248;65.02750506;74.54752217;;82.27014826;1.562162495;1.863322471;1624;44854;12:24:28.000
13.98641332;52.91418502;55.22200012;80.47645447;65.87073161;69.32434584;86.34634897;;92.69520708;1.570517019;1.951523622;1625;44854;12:24:29.000
13.98639997;52.91416003;55.22100067;76.48563376;65.59258184;70.52609713;105.9662347;;98.87693054;1.590632622;2.079648875;1626;44854;12:24:30.000
13.98638833;52.91413498;55.26200104;72.65020987;65.6718316;77.52663381;115.1325471;;96.45910795;1.600801484;2.203436834;1627;44854;12:24:31.000
13.98637664;52.91410834;55.27199936;68.32886163;64.83268271;82.75714484;113.6927741;;88.23181704;1.618459119;2.368631761;1628;44854;12:24:32.000
13.986365;52.91408164;55.27600098;62.48122249;65.00357608;85.79029668;112.8945029;;76.63726826;1.635430035;2.617474451;1629;44854;12:24:33.000
13.9863533;52.9140583;55.26499939;64.2784539;66.18739175;84.27115684;103.0830916;;64.50185074;1.630871573;2.537197886;1630;44854;12:24:34.000
13.98634001;52.91403669;55.23099899;65.58079739;66.58708134;77.47859355;88.95353699;;55.77847926;1.62722869;2.48125786;1631;44854;12:24:35.000
13.98632832;52.91401335;55.20500183;66.79888418;66.70614619;72.52821417;81.20140909;;51.90433385;1.638698837;2.453182949;1632;44854;12:24:36.000
13.98631668;52.9139883;55.16899872;68.81949613;67.76867578;71.91769248;82.295781;;53.26276756;1.653692341;2.402941658;1633;44854;12:24:37.000
13.98630333;52.91396497;55.12099838;72.15949225;67.38487312;75.37883403;82.65346151;;57.53872171;1.659624539;2.299939324;1634;44854;12:24:38.000
13.9862917;52.91393999;55.05400085;71.9886354;66.82881399;69.3780057;86.3177552;;60.7003789;1.65862803;2.304013711;1635;44854;12:24:39.000
13.98628165;52.91391665;54.9659996;72.9054797;67.34342066;73.70899218;89.86072844;;64.83151551;1.656475468;2.27208637;1636;44854;12:24:40.000
13.98627167;52.91389497;54.86299896;74.62789154;68.59136009;76.39367007;95.42167154;;68.33876068;1.647842452;2.208078533;1637;44854;12:24:41.000
13.98626169;52.91387336;54.74700165;76.71288471;69.03294951;79.95800036;96.6003351;;70.43319891;1.642290542;2.140827513;1638;44854;12:24:42.000
13.98624999;52.91385002;54.61500168;78.25706604;71.16583787;76.55624371;93.98708358;;66.35054688;1.649363033;2.107621863;1639;44854;12:24:43.000
13.98623835;52.91382497;54.4659996;80.24242734;73.17063285;79.01177486;87.23783877;;62.33566777;1.654932225;2.062415458;1640;44854;12:24:44.000
13.98622831;52.91380164;54.3030014;82.01068425;74.52302074;73.30654745;79.53832842;;57.37275371;1.661942701;2.026495348;1641;44854;12:24:45.000
13.98621667;52.91377665;54.12799835;83.70831756;75.0257737;70.93223886;69.58237969;;53.14425905;1.676779891;2.003122199;1642;44854;12:24:46.000
13.98620669;52.91375167;53.8769989;84.73243979;75.48597058;71.64572065;61.89650557;;48.9586401;1.674472474;1.976188197;1643;44854;12:24:47.000
13.98619499;52.91372668;53.65200043;84.66562964;74.32884464;64.89674286;60.10284518;;52.96937802;1.665792318;1.96749534;1644;44854;12:24:48.000
13.98618336;52.91370169;53.42200089;83.31661355;72.08780604;62.07570326;64.61292072;;60.2403441;1.66231469;1.995177935;1645;44854;12:24:49.000
13.98617166;52.91367664;53.16199875;80.48280754;69.29854657;60.44938795;70.74174593;;69.34518151;1.657455081;2.059390237;1646;44854;12:24:50.000
13.98616002;52.91365331;52.91199875;76.91997199;67.17885012;66.95517462;82.06919523;;81.26497473;1.654699895;2.151196695;1647;44854;12:24:51.000
13.98614998;52.91363169;52.67900085;73.56687642;66.45055344;71.4079212;99.50254231;;101.0539864;1.659869586;2.256273023;1648;44854;12:24:52.000
13.98614;52.91361001;52.42399979;73.92713726;69.23141814;82.29103157;125.0318305;;123.5515001;1.660231411;2.245767214;1649;44854;12:24:53.000
13.98613002;52.91358668;52.17900085;79.09952386;75.35750668;95.44085719;152.2551983;;151.8656317;1.653602344;2.090533878;1650;44854;12:24:54.000
13.98611997;52.91356665;51.92699814;91.03997342;88.14277965;129.0427838;190.4445642;;186.6608256;1.636441388;1.797497656;1651;44854;12:24:55.000
13.98610999;52.91354332;51.71099854;108.6270307;106.733089;151.712633;229.4740606;;231.0203474;1.611353178;1.483381408;1652;44854;12:24:56.000
13.98610001;52.91351999;51.4640007;132.6791153;129.9527924;182.9321053;263.0416326;;264.2466738;1.594586862;1.201837122;1653;44854;12:24:57.000
13.98608831;52.91349665;51.23099899;159.4906741;153.2091885;216.1918131;287.6893049;;291.5297976;1.575194581;0.987640557;1654;44854;12:24:58.000
13.98607833;52.91347332;51.01699829;185.110485;180.754037;216.925204;306.6620581;;306.9409972;1.558413223;0.84188274;1655;44854;12:24:59.000
13.98606669;52.91344833;50.82699966;207.2808818;203.2152208;259.2338459;305.1181985;;308.9163691;1.544325686;0.745040098;1656;44854;12:25:00.000
13.98605665;52.913425;50.64500046;225.5601647;218.7765979;264.687121;295.5411014;;286.9870851;1.518607263;0.673260398;1657;44854;12:25:01.000
13.98604501;52.91340167;50.49599838;237.6788278;226.9442672;259.3045982;280.2162672;;262.1144096;1.485217142;0.624884074;1658;44854;12:25:02.000
13.98603503;52.91337833;50.3390007;243.5420738;230.7949014;243.4603383;253.3526061;;225.1682724;1.463217047;0.60080668;1659;44854;12:25:03.000
13.98602498;52.913355;50.1969986;245.0129777;223.8188514;212.3739711;216.7124009;;185.2903248;1.44618239;0.590247261;1660;44854;12:25:04.000
13.98601335;52.91333002;50.06000137;241.2894259;204.684656;174.2507315;184.314903;;146.5539089;1.435387294;0.594881972;1661;44854;12:25:05.000
13.98600165;52.91330503;49.92499924;226.6638508;179.691595;156.4955761;149.9926454;;117.5134584;1.441762579;0.636079628;1662;44854;12:25:06.000
13.98599167;52.9132817;49.82500076;203.1435526;152.084242;122.7346231;118.5375043;;92.42051249;1.454839406;0.716163219;1663;44854;12:25:07.000
13.98598169;52.91326002;49.74399948;175.7643255;123.2719154;98.73320879;96.00630133;;79.72227762;1.468471672;0.835477659;1664;44854;12:25:08.000
13.98597164;52.91323668;49.68000031;147.0201482;96.98981008;83.34360426;86.60514925;;77.80183547;1.483908237;1.009323045;1665;44854;12:25:09.000
13.98596166;52.91321335;49.59400177;119.2360329;82.60786074;76.6891188;87.90327574;;79.79156211;1.500225247;1.258197887;1666;44854;12:25:10.000
13.98595168;52.91318836;49.51399994;101.2467813;74.68673593;73.47547011;94.23954849;;83.19789002;1.513410767;1.494774201;1667;44854;12:25:11.000
13.9859417;52.91316331;49.44599915;92.5078925;70.83699083;72.8823564;101.9831803;;87.86822483;1.520417203;1.643554039;1668;44854;12:25:12.000
13.98593;52.91313667;49.37099838;87.90282951;69.35095621;78.9478178;109.5381795;;91.00313803;1.516733727;1.725466331;1669;44854;12:25:13.000
13.98592002;52.91311169;49.3390007;85.36722585;69.33313322;81.95682993;109.6552244;;85.00500551;1.51411435;1.7736483;1670;44854;12:25:14.000
13.98590832;52.91308664;49.26399994;84.19680044;68.21215184;84.58116939;98.50852385;;79.32473185;1.516551682;1.801198708;1671;44854;12:25:15.000
13.98589668;52.91306165;49.20899963;81.89409784;67.19701893;81.68627043;86.06338883;;75.081084;1.518504885;1.854229945;1672;44854;12:25:16.000
13.98588664;52.91303832;49.11399841;78.28028256;65.87387731;75.20450426;75.51549244;;75.79299875;1.520343902;1.942179886;1673;44854;12:25:17.000
13.985875;52.91301498;48.99700165;74.77649444;66.86135157;68.65977152;69.28343983;;78.99079995;1.528685609;2.044339763;1674;44854;12:25:18.000
13.9858633;52.91299;48.90200043;73.73133306;69.41358555;70.66407088;69.76217795;;89.51398605;1.542519808;2.092081812;1675;44854;12:25:19.000
13.98585332;52.91296667;48.79100037;75.19670339;75.21242468;73.20602761;77.93274477;;103.0909679;1.559998501;2.074557036;1676;44854;12:25:20.000
13.98584334;52.91294168;48.6609993;80.55460913;84.2883807;82.94164941;89.00322499;;117.2380517;1.570955917;1.950175084;1677;44854;12:25:21.000
13.98583164;52.91291669;48.52199936;91.22797228;101.5212876;102.6541642;98.0810573;;124.7765061;1.57692053;1.728549359;1678;44854;12:25:22.000
13.98582166;52.91289164;48.33599854;110.9698135;120.3944499;114.3701359;103.6894343;;128.7414874;1.585918577;1.429144131;1679;44854;12:25:23.000
13.98581168;52.912865;48.13299942;136.074115;144.2347446;126.8972972;106.1783227;;131.0274909;1.58550517;1.165177645;1680;44854;12:25:24.000
13.98579998;52.91284002;47.91500092;169.4797286;169.90243;150.4942443;107.1706821;;125.1101302;1.575829865;0.929804335;1681;44854;12:25:25.000
